university,name,code,number,circleguide_url,status,source,twitter,instagram,line,website,email,search_status,nickname,youtube,tiktok,facebook,contact_method,description,appeal,genre,is_intercollege,campus,location_detail,activity_frequency,activity_schedule,atmosphere,camp_info,attendance_policy,member_count,gender_ratio,grade_composition,other_universities,founded_year,allows_dual_membership,accepts_late_entry,entry_requirements,fee_entry,fee_annual,fee_other,shinkan_info,events,achievements,sponsorship_history,external_activities,alumni_careers,annual_budget,event_attendance,photo_urls,extract_status
北海道大学,空手部,体育系,,,公認,hokudai_web,https://x.com/hokudai_karate2,https://instagram.com/hokudai_karatebu,,https://7univ-nanadaisen.jp/,icu.footloose1993@gmail.com,ok(4),,,,,,,,,,本郷,,月5日,月,,,,,,,,,,,,,,,,大会,優勝,,,,,,,ok(5)
北海道大学,カーリングサークル,体育系,,,公認,hokudai_web,https://x.com/hokudai_curling,https://instagram.com/hokudaicurling,,https://www.siu.ac.jp/news/detail.html?news=1596,,ok(3),,,,,,,,,,,,,金,,,,,,,中央,,,,,,,,,大会,優勝,,,,,,,ok(4)
北海道大学,弓道部,体育系,,,公認,hokudai_web,https://x.com/genten_shinkan,https://instagram.com/hus_kyudo,,https://hokudai-kyudo.jimdofree.com/,,ok(3),,,,,,,,,false,,,,,,,,,,,,,,,見学歓迎,,,,"/hu_kyudo)です。  北大弓道部新歓用Twitterのアカウントは[@genten\_shinkan](https://twitter.com/genten_shinkan?lang=ja ""https://twitter.com/",,,,,,,,https://u.jimcdn.com/cms/o/se403a2787b511314/emotion/crop/header.jpg; https://image.jimcdn.com/app/cms/image/transf/dimension=670x10000:format=jpg/path/se403a2787b511314/image/ib4cbbb77fc104351/version/1695465432/image.jpg,ok(4)
北海道大学,競技舞踏部,体育系,,,公認,hokudai_web,https://x.com/HBDCkyoubu,https://instagram.com/hokudai.ballroom,,https://posfie.com/@HBDCkyoubu/p/KVZ6Lvf,,ok(3),,,,https://www.facebook.com/sharer,,,,,,,,毎日,日,,,,,,,,,,,,,,,/web/p.gif) 北大競技舞踏部 新歓2025 @HBDCkyoubu](https://posfie.com/@HBDCkyoubu)  公開  # [北大競技舞踏部2025 部員紹介](https://posfie.com/@HB,,,,,,,,,ok(4)
北海道大学,剣道部,体育系,,,公認,hokudai_web,https://x.com/letskendo,https://instagram.com/letskendo,,https://www.hokudai-kendo.com/,,ok(3),,,,,,,,,,,,,日,,,,,,,,,,,見学歓迎,,,,,大会,優勝/メディア,,,,,,"https://static.wixstatic.com/media/c4f27c_6d073880feec4aa4a51356cbd28eda2d~mv2_d_1866_1600_s_2.png/v1/fill/w_48,h_45,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/%E3%82%B9%E3%82%AF%E3%83%AA%E3%83%BC%E3%83%B3%E3%82%B7%E3%83%A7%E3%83%83%E3%83%88%202019-04-21%2021_26_52.png; https://static.wixstatic.com/media/c4f27c_25968068e9da4809b33ba9a81b1bd322~mv2.png/v1/fill/w_170,h_48,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/%E3%82%B9%E3%82%AF%E3%83%AA%E3%83%BC%E3%83%B3%E3%82%B7%E3%83%A7%E3%83%83%E3%83%88%202019-05-15%2013_25_49.png; https://static.wixstatic.com/media/5b4656_38d8fa86b6f640c5a67f5d073d7629b7~mv2.jpeg/v1/fill/w_237,h_148,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/imageall.jpeg",ok(5)
北海道大学,少林寺拳法部,体育系,,,公認,hokudai_web,https://x.com/Shorin_Hokudai,https://instagram.com/hokudai_shorinji,,https://dousou.hgu.jp/wp22hgud10/wp-content/uploads/2023/04/4f85285c32fc37752c6b46fded6c5d8c.pdf,hgu_album@labbott.co.jp,ok(4),HBC,,,,メール,,,,false,所沢,体育館/グラウンド,週5回,木,,,,,,学部+院生,明治/立教/中央,,,可,面接あり,,,,,大会,優勝/受賞/全国大会,,ボランティア/地域貢献,,,,,ok(14)
北海道大学,航空部,体育系,,,公認,hokudai_web,https://x.com/hokudai_glider,,,https://hokudai-glider.jimdofree.com/%E9%83%A8%E5%93%A1%E7%B4%B9%E4%BB%8B/,husc592@yahoo.co.jp,ok(3),,,,,,,,,,,,毎日,水,ガチ系/アットホーム,,,,,学部+院生,,,可,可,,,,,,,,,,,,,https://image.jimcdn.com/app/cms/image/transf/dimension=480x10000:format=jpg/path/sddd0c4bc4e9626e8/image/i61a3198a37f3fbc0/version/1744726172/image.jpg; https://image.jimcdn.com/app/cms/image/transf/dimension=397x10000:format=jpg/path/sddd0c4bc4e9626e8/image/ia5c05f699f400e5b/version/1745213338/image.jpg; https://image.jimcdn.com/app/cms/image/transf/dimension=384x10000:format=jpg/path/sddd0c4bc4e9626e8/image/i9ad0ac7f28e32869/version/1758612438/image.jpg,ok(7)
北海道大学,ゴルフ部,体育系,,,公認,hokudai_web,https://x.com/HokudaiGolf,https://instagram.com/tamashiba.hu,,https://7univ-nanadaisen.jp/,,ok(3),,,,,,,,,,本郷,,月5日,月,,,,,,,,,,,,,,,,大会,優勝,,,,,,,ok(5)
北海道大学,サイクリングクラブ,体育系,,,公認,hokudai_web,https://x.com/hucc2024,https://instagram.com/hucc2023shinkan,,https://www.hokudaishinbun.com/2021/04/06/5233/,hokudaibasket@gmail.com,ok(4),HUCC,,,https://www.facebook.com/Hokudaishinbun,DM/メール/LINE,,,,false,,体育館,週3回,日,初心者歓迎,あり,自由参加,,,学部+院生,,,,可,体験参加後/見学歓迎,,,,"活動制限下での活動⑤新入生へメッセージ⑥新歓情報⑦団体のツイッター・ホームページなど(1団体1種類掲載)  **〈赤黒学生連合(RBU,ガクレン)〉**  ①約30人②コンサドーレを中心に応援するサッカー観戦サークルです。試合観戦、フットサ",大会/合宿/演奏会,優勝,,,,,,https://www.hokudaishinbun.com/wp-content/uploads/2020/09/Logo_for_NewWebsite.png; https://www.hokudaishinbun.com/wp-content/plugins/wp-social-bookmarking-light/public/images/line88x20.png,ok(17)
北海道大学,サッカー部,体育系,,,公認,hokudai_web,https://x.com/goinghokkaido,https://instagram.com/elf_hokudai,,https://note.com/humolkky/n/nd6d062a07373,,ok(3),,https://youtube.com/@user-yl4iw7ic7i,,https://www.facebook.com/HUmolkky,メール,,,,false,,コート,週1回,金,初心者歓迎,,自由参加,,,学部+院生,,,,,体験参加後/見学歓迎,,,,www.fsp-pivo.com/)  新歓期は人数が多いので、ほとんどPIVOでの活動になります。冬季は他のチームと合同で借りて節約してます。  ![](https://assets.st-note.com/img/16782032753,大会/公演,優勝/準優勝/メディア,,,,,,https://assets.st-note.com/production/uploads/images/99728062/rectangle_large_type_2_26e2d2230b526eabf55284eb4755e711.jpeg; https://assets.st-note.com/img/1678203275320-yC57EuVH4W.jpg; https://assets.st-note.com/img/1678203449383-9hSZd3ahot.jpg,ok(15)
北海道大学,山岳部,体育系,,,公認,hokudai_web,https://x.com/hokudai_sangaku,https://instagram.com/huwa_arukukai,,https://hubcnavi.net/aach,aach.sinkan@gmail.com,ok(4),,,,,メール,,,,,,部室,毎週,日,,あり,,,,,,,,,体験参加後/見学歓迎,,,,部を縦走しました。公式Twitterにて新歓情報発信中です。GWに体験合宿を行いたいと考えています。毎週水曜18時半より部室で例会を行なっております。気軽に見学可能ですので興味のある方は是非ご連絡ください。    Q&AQ1.初心者でも大丈,合宿,,,,,,,,ok(8)
北海道大学,自転車競技部,体育系,,,公認,hokudai_web,https://x.com/hucrt_shinkan26,https://instagram.com/hokkaidouniv_crt,,https://hubcnavi.net/hucc,hokudaibasket@gmail.com,ok(4),HUCC,,,,メール,,,,,,,毎週,日,初心者歓迎,あり,,,,,,,,,,,,,好きな人が集まっています。入部には土日の新歓ランに参加してほしいので、新歓ツイッター、新歓Instagramをチェックしてください。  入部に関する相談や質問は公式ツイッター、公式Instagramのダイレクトメッセージで対応しております。,大会/合宿,,,,,,,,ok(8)
北海道大学,自動車部,体育系,,,公認,hokudai_web,https://x.com/bb_hokkaido,https://instagram.com/huac____,,https://www.nodai.ac.jp/campus/club/setagaya/3/sns/,21026205@mmm.muroran-it.ac.jp,ok(4),,,,,,,,,,,,,日,,,,,,,,,,,,,,,,,,,,,,,,ok(1)
北海道大学,柔道部,体育系,,,公認,hokudai_web,https://x.com/hujudo,https://instagram.com/hokudai_judo,,https://www.hujudo.com/,,ok(3),,,,,,,,,,,,,月,,,,,,,,,,,,,,,,大会,優勝/入賞,,,,,,"https://static.wixstatic.com/media/898615_b0554953dbd14f5bbbf24005483e3cc0~mv2.jpg/v1/fill/w_26,h_26,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/898615_b0554953dbd14f5bbbf24005483e3cc0~mv2.jpg; https://static.wixstatic.com/media/11062b_9b5a3b3607694630a7253c5fc4ff6476~mv2.png/v1/fill/w_26,h_26,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/11062b_9b5a3b3607694630a7253c5fc4ff6476~mv2.png; https://static.wixstatic.com/media/e316f544f9094143b9eac01f1f19e697.png/v1/fill/w_26,h_26,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/e316f544f9094143b9eac01f1f19e697.png",ok(4)
北海道大学,狩猟同好会カリブ,体育系,,,公認,hokudai_web,https://x.com/hokudai_karyudo,https://instagram.com/hokudai_karibu,,https://hubcnavi.net/cultural/study,,ok(3),,,,,DM/LINE,,,,true,,,週2回,月,ガチ系/ゆるい,,,,,学部+院生,,,,可,体験参加後/見学歓迎/誰でも可,,,,,大会/発表会/公演,,,,,,,,ok(9)
北海道大学,水泳部,体育系,,,公認,hokudai_web,https://x.com/swimmingNo3,https://instagram.com/clark_swimming,,https://hokudaiswim.com/,,ok(3),,,,,,,,,true,,,,水,,,,,,,,,,,,,,,wim.com/news/)  ### 新歓SNS  2025年　新歓Twitterアカウントは[こちら](https://twitter.com/shiro_2025_kuma)  2025年　新歓Instagramアカウントは[こちら],大会,,,,,,,https://hokudaiswim.com/wp-content/uploads/2022/03/ロゴ下書き-1-e1646747353240.png; https://hokudaiswim.com/wp-content/uploads/2022/02/S__58359813-1.jpg; https://hokudaiswim.com/wp-content/uploads/2022/03/ロゴ下書き-1-e1646747353240.png,ok(5)
北海道大学,スカッシュラケットクラブ,体育系,,,公認,hokudai_web,https://x.com/squash_hokudai,https://instagram.com/squash.hokudai,,https://hubcnavi.net/squashracket,,ok(3),,,,,DM/メール,,,,true,,コート,毎週,日,,あり,,,,,,,,,体験参加後/誰でも可,,,,体験会、入部説明会 | | 5月 | 新歓 | | 6月 | | 7月 | | 8月 | 夏合宿 | | 9月 | 強化練習、秋旅行 | | 10月 | インカレ北海道予選 | | 11月 | | 12月 | インカレ本戦 | | 1月,大会/合宿,優勝/準優勝/全国大会,,,,,,,ok(10)
北海道大学,エレガントスキー部,体育系,,,公認,hokudai_web,https://x.com/HUelegantski,https://instagram.com/popular,,https://dormy-hokkaido.com/pickup/hokudaikounin-bukatsu/,,ok(3),CC7,,,,LINE,,,,true,,部室,週2回,日,アットホーム/初心者歓迎,,自由参加,,,,,,,可,体験参加後/見学歓迎,,,,います。  ＼最新情報／  ★オンライン新歓＆相談会を開催  ★新入生歓迎会でトレ体験＆レクを開催  ★部員は、SAJ検定（1～5級の「級別テスト」公認検定員がジャッジし、規定のポイント以上を獲得すると合格）2級から受け始めて1級に挑戦,大会,優勝/準優勝/入賞/受賞/全国大会,,,,,,https://dormy-hokkaido.com/wp-content/themes/dormy/common/images/header/logo.png; https://dormy-hokkaido.com/wp-content/themes/dormy/common/images/header/logo.png; https://dormy-hokkaido.com/wp-content/themes/dormy/common/images/header/logo.png,ok(14)
北海道大学,基礎スキー部,体育系,,,公認,hokudai_web,https://x.com/hokudaidemo,https://instagram.com/hokudaikisoski,,https://hubcnavi.net/hokudaidemo,,ok(3),,,,,LINE,,,,,,体育館,,月,,あり,,,,,,,,,誰でも可,,,,--- | --- | | 4月 | 新歓スキー | | 5月 | 新歓コンパ、空沼代替行事 | | 6月 | パークゴルフ | | 7月 | 前期終了コンパ、夏レクリエーション | | 8月 | 同期旅行、道東旅行 | | 9月 | |,大会/合宿,優勝/準優勝/全国大会,,,,,,,ok(8)
北海道大学,競技スキー部,体育系,,,公認,hokudai_web,https://x.com/hokudai_Rski,https://instagram.com/hokudai_racing_ski,,https://hubcnavi.net/racingski,,ok(3),SL,,,,LINE,,,,true,,体育館,,日,,あり,,,,,,,,,誰でも可,,,,--- | --- | | 4月 | 新歓スキー | | 5月 | 新歓合宿 | | 6月 | 楡陵祭 | | 7月 | 外周T.T. | | 8月 | オフ！帰省、バイト、旅行など、好きなことを！！ | | 9月 | 夏季合宿 | |,大会/合宿,入賞,,,,,,,ok(10)
北海道大学,山スキー部,体育系,,,公認,hokudai_web,https://x.com/yamaskibu,https://instagram.com/hokudai_racing_ski,,https://husvyamaski.com/,hokudaibasket@gmail.com,ok(4),yamareco.com,,,,メール,,,,,,,,月,,,,,,,,,,,誰でも可,,,,,,,,,,,,https://husvyamaski.com/wp-content/uploads/2024/01/3n0a8738-e1709040590547.jpg; https://husvyamaski.com/wp-content/uploads/2024/02/cropped-13029.jpg; https://husvyamaski.com/wp-content/uploads/2024/02/cropped-13029.jpg,ok(5)
北海道大学,スケート部,体育系,,,公認,hokudai_web,https://x.com/HokkaidoUnivFSC,https://instagram.com/hokudai_figure_shinkan2025,,https://hokudai.2025.giving-campaign.jp/groups?id=3bb5a998-1db8-4485-bb6c-da86261713c0,zengakushinkan2026@gmail.com,ok(4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://d2pge145h4hrsw.cloudfront.net/hokudai.png; https://d2pge145h4hrsw.cloudfront.net/hokudai.png; https://d3dz0yrkzkfgn0.cloudfront.net/alternative_logomark_image_url/4082763e-c288-45bc-821e-9731029bd8c8.jpg,ok(1)
北海道大学,フィギュアスケート部,体育系,,,公認,hokudai_web,https://x.com/HokkaidoUnivFSC,https://instagram.com/ouc_figureskating,,https://hokudai.2025.giving-campaign.jp/groups?id=3bb5a998-1db8-4485-bb6c-da86261713c0,,ok(3),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://d2pge145h4hrsw.cloudfront.net/hokudai.png; https://d2pge145h4hrsw.cloudfront.net/hokudai.png; https://d3dz0yrkzkfgn0.cloudfront.net/alternative_logomark_image_url/4082763e-c288-45bc-821e-9731029bd8c8.jpg,ok(1)
北海道大学,相撲部,体育系,,,公認,hokudai_web,https://x.com/hokudaisumo,https://instagram.com/hokkaido_univ_sumo,,https://hubcnavi.net/hokudaisumo,,ok(3),,,,https://www.facebook.com/hokudaisumo,メール,,,,true,,,週2回,日,アットホーム,あり,,,,,,,,,体験参加後/見学歓迎,,,,気を味わいに、気軽に見学や体験、説明会・新歓パーティーに来てみてください。きっと「相撲」に対する印象が変わりますよ！  大学生活で新しいことや面白いことをやってみたい、そして相撲に少しでも興味が湧いたそこのあなた、私たちと一緒に始めてみませ,大会/合宿,優勝,,,,,,,ok(11)
北海道大学,スポーツチャンバラサークル翠剣会,体育系,,,公認,hokudai_web,https://x.com/hokudaispochan2,https://instagram.com/hokudaispochan2,,https://www.gakuseichanbara.com/hokudaisuiken-2,,ok(3),,,,,,,,,,,,,日,,,,,,,,,,,,,,,,,,,,,,,"https://static.wixstatic.com/media/40d3dd_56b5a3071f1b45a5b536b7de15c66a43~mv2.jpg/v1/fill/w_80,h_80,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/jsccf_logo_a_c%20%E5%AD%A6%E7%94%9F%E9%80%A3%E7%9B%9F%E3%83%AD%E3%82%B4.jpg; https://static.wixstatic.com/media/c7d035ba85f6486680c2facedecdcf4d.png/v1/fill/w_20,h_20,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/c7d035ba85f6486680c2facedecdcf4d.png; https://static.wixstatic.com/media/01c3aff52f2a4dffa526d7a9843d46ea.png/v1/fill/w_20,h_20,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/01c3aff52f2a4dffa526d7a9843d46ea.png",ok(2)
北海道大学,漕艇部,体育系,,,公認,hokudai_web,https://x.com/hurc8,https://instagram.com/hoku_med_rowing,,https://hurc-rowing.studio.site/,,ok(3),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no_content
北海道大学,ソフトボール部,体育系,,,公認,hokudai_web,https://x.com/hokudaisoftball,https://instagram.com/hokudaisoftball,,https://www.hokudai-softball.net/%E6%96%B0%E5%88%8A%E6%83%85%E5%A0%B12026,,ok(3),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no_content
北海道大学,体操部,体育系,,,公認,hokudai_web,https://x.com/mi8kyogym,https://instagram.com/hokudai_gymnastics,,http://www.fuzsc.com/campuslife/circle-data/taiiku/gymnastics/index.html,hkduniv.gymnastics@gmail.com,ok(4),C,,,,DM/メール,,,,,,体育館,,金,,,,,,,,,,,見学歓迎,,,,,大会,,,,,,,,ok(6)
北海道大学,躰道部,体育系,,,公認,hokudai_web,https://x.com/HU_Taido,https://instagram.com/hokudai_taido,,https://hokkaidounivtaido.wixsite.com/taido-hokudai,,ok(3),goo.ne.jp,,,https://www.facebook.com/people,,,,,,,,,月,,あり,,,,,,,,,,,,,なの入部、待ってるよ！！！  2023　新歓合宿  2022　学生大会　旋体団法  2023　スキー合宿  2023　新歓合宿  1/6  ###### 北大躰道部はこんな人を求めています！  大学に入って目標を追求したい！  北大躰道部は,大会/合宿,優勝/全国大会,,,,,,,ok(7)
北海道大学,卓球部,体育系,,,公認,hokudai_web,https://x.com/Peco_Hokudai,https://instagram.com/hokumedtt,,https://note.com/ki_duzu_ki/n/n23511d16fc11,kiduki.kizuki.main@gmail.com,ok(4),,,,,DM/メール,,,,false,,体育館,月４日,月,,,,,,,,,,,体験参加後/誰でも可,,,,,学園祭/大会/公演,,,,,,,https://assets.st-note.com/production/uploads/images/104942483/rectangle_large_type_2_76f824f9da1c3c247c93f12f7dd0f780.png,ok(8)
北海道大学,探検部,体育系,,,公認,hokudai_web,https://x.com/hokudai_tanken,https://instagram.com/hokudai_explorers,,https://www.hokudaishinbun.com/2021/04/06/5233/,hokudaibasket@gmail.com,ok(4),HUCC,,,https://www.facebook.com/Hokudaishinbun,DM/メール/LINE,,,,false,,体育館,週3回,日,初心者歓迎,あり,自由参加,,,学部+院生,,,,可,体験参加後/見学歓迎,,,,"活動制限下での活動⑤新入生へメッセージ⑥新歓情報⑦団体のツイッター・ホームページなど(1団体1種類掲載)  **〈赤黒学生連合(RBU,ガクレン)〉**  ①約30人②コンサドーレを中心に応援するサッカー観戦サークルです。試合観戦、フットサ",大会/合宿/演奏会,優勝,,,,,,https://www.hokudaishinbun.com/wp-content/uploads/2020/09/Logo_for_NewWebsite.png; https://www.hokudaishinbun.com/wp-content/plugins/wp-social-bookmarking-light/public/images/line88x20.png,ok(17)
北海道大学,チアリーダー部,体育系,,,公認,hokudai_web,https://x.com/CADENDIA_HU,https://instagram.com/huc_cadendia,,https://hubcnavi.net/cheer,cadendiahuc@gmail.com,ok(4),,,,,DM/メール,,,,true,,体育館,,月,,あり,,,,,,,,,体験参加後/見学歓迎,,,,--- | --- | | 4月 | 新歓、大会練習 | | 5月 | 安全技術講習会（ワンデー）、合宿、イベント出演 | | 6月 | 北大祭、道大会(ジャパンカップ予選会) | | 7月 | | 8月 | ジャパンカップ | | 9月,大会/合宿,全国大会,,,,,,,ok(9)
北海道大学,硬式庭球部,体育系,,,公認,hokudai_web,https://x.com/graho_2025,https://instagram.com/hokkaido_univ_tennis,,https://hokudai.2025.giving-campaign.jp/groups?id=e3b45944-a92e-4960-a785-a7f10d727ac1,,ok(3),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://d2pge145h4hrsw.cloudfront.net/hokudai.png; https://d2pge145h4hrsw.cloudfront.net/hokudai.png; https://d3dz0yrkzkfgn0.cloudfront.net/alternative_logomark_image_url/4082763e-c288-45bc-821e-9731029bd8c8.jpg,ok(1)
北海道大学,軟式庭球部,体育系,,,公認,hokudai_web,https://x.com/ouc_nante,https://instagram.com/gakuensofuteni,,https://hubcnavi.net/dolphin_softtennis,,ok(3),,,,,DM,,,,,,体育館,,月,ゆるい,あり,,,,学部+院生,,,,可,体験参加後/見学歓迎/誰でも可,,,,--- | --- | | 4月 | 新歓練習、新歓ドライブ | | 5月 | 新歓ドライブ | | 6月 | ジンパ | | 7月 | 海 | | 8月 | 夏合宿 | | 9月 | 円山フェスタ(大会) | | 10月 | Dolph,大会/合宿,,,,,,,,ok(10)
北海道大学,テコンドー部,体育系,,,公認,hokudai_web,https://x.com/hubcnavi,https://instagram.com/hokudai.itf.taekwondo,,https://hubcnavi.net/clarkswimming,,ok(3),,,,,DM/メール,,,,,,プール,週2回,水,,,,,,,,,,可,誰でも可,,,,--- | --- | | 4月 | 新歓 | | 5月 | 新入生歓迎記録会 | | 6月 | | 7月 | | 8月 | 海水浴 | | 9月 | 札幌市民大会 | | 10月 | | 11月 | | 12月 | 北海道学生記録会 |,大会,入賞/全国大会,,,,,,,ok(9)
北海道大学,トライアスロン部ちゃらんけ,体育系,,,公認,hokudai_web,https://x.com/swnbikrun,https://instagram.com/hokkaidouniv_triathlon,,https://charanke.web.fc2.com/,hokudai.triathlon@gmail.com,ok(4),,,,,,,,,,,,,日,,,,,,,,,,,,,,,blog86.fc2.com/) * [新歓用ページ](shinkan2023/shinkan2023.html)  * [トップ](#) * [活動内容](about/about.html) * [部員紹介](member/member.,大会,,,,,,,,ok(3)
北海道大学,ライダーズクラブHORIZON,体育系,,,公認,hokudai_web,https://x.com/rchorizon1982,,,https://hokudaiwiki.net/wiki/2023%E5%B9%B4%E3%81%AE%E5%8C%97%E5%A4%A7%E7%A5%AD%E3%81%A7%E5%96%B6%E6%A5%AD%E3%81%99%E3%82%8B%E6%A8%A1%E6%93%AC%E5%BA%97%E4%B8%80%E8%A6%A7,,ok(2),,,,,,,,,,,,,日,,,,,,,,,,,,,,,,,,,,,,,https://hokudaiwiki.net/hokudaiwiki_main/resources/assets/banner_hokudaipuzzle.png,ok(2)
