university,name,code,number,circleguide_url,status,source,twitter,instagram,line,website,email,search_status,nickname,youtube,tiktok,facebook,contact_method,description,appeal,genre,is_intercollege,campus,location_detail,activity_frequency,activity_schedule,atmosphere,camp_info,attendance_policy,member_count,gender_ratio,grade_composition,other_universities,founded_year,allows_dual_membership,accepts_late_entry,entry_requirements,fee_entry,fee_annual,fee_other,shinkan_info,events,achievements,sponsorship_history,external_activities,alumni_careers,annual_budget,event_attendance,photo_urls,extract_status
東京科学大学,バドミントン部,体育系,,,公認,titech_web,https://x.com/titech_poona,https://instagram.com/tokyotech_badminton,,https://titech.info/circle/77,,ok(3),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no_content
東京科学大学,バスケットボール部,体育系,,,公認,titech_web,https://x.com/feets_tus,https://instagram.com/titechbbc,,https://titech.info/circle/79,JBGC.ait@gmail.com,ok(4),,,,,,,,,false,,体育館/コート,週５回,月,ガチ系,あり,,,,,,,,可,,,,,,大会/合宿,,,,,,,,ok(8)
東京科学大学,フットサル部,体育系,,,公認,titech_web,https://x.com/TTechFutsal,https://instagram.com/tmdufutsal,,https://titech.info/circle/80,,ok(3),,,,,,,,,true,,体育館/コート,,日,初心者歓迎,あり,,,,,,,,,体験参加後,,,,3月 :   オフ  4月 :   新歓  5月 :   全日本大学フットサル大会東京都予選  6月 :   全日本フットサル選手権地区予選  7月 :   FFCカレッジフットサルリーグ開幕  8月 :   東京都大学フットサルリーグ,大会/合宿,,,,,,,,ok(8)
東京科学大学,ゴルフ部（理工学系）,体育系,,,公認,titech_web,,,,https://titech.info/circle/81,,ok(1),,,,,,,,,,日吉,,週1回,日,初心者歓迎,あり,,,,,,,,,体験参加後,,,,,合宿,,,,,,,,ok(7)
東京科学大学,心身統一合氣道部,体育系,,,公認,titech_web,https://x.com/icuaikidoclub,,,https://titech.info/circle/82,senjiya@fuji.ac.jp,ok(3),,,,,,,,,,,体育館,,日,,,,,,,,,,,,,,,,,,,,,,,,ok(2)
東京科学大学,柔道部,体育系,,,公認,titech_web,https://x.com/titech_judo,https://instagram.com/titech.judo,,https://admissions.titech.ac.jp/public-relations/campus/activity/culture/photo,,ok(3),Science Tokyo,,,,,,,,true,,,週1回,月,,あり,自由参加,,,,中央,,,,体験参加後,,,,ーなどの外部施設でも開催しています。特に新歓展と七月展は大掛かりで、開催前は制作や展示準備に追われますが、展示会を手作りしていく面白さを味わえます。写真研究部は基本的に自由でのびのびとした雰囲気があり、皆楽しく柔軟に活動しています。  ##,合宿,受賞,,,,,,,ok(11)
東京科学大学,少林寺拳法部,体育系,,,公認,titech_web,https://x.com/titechshorinji,,,https://www.chuo-u.ac.jp/connect/campus_life/activity.html,,ok(2),,,,,,,,,true,,,週3回,日,初心者歓迎,あり,自由参加,,,,中央,,,,,,,,,大会/合宿/演奏会,優勝/全国大会,,,,,,,ok(9)
東京科学大学,つばめワンダーフォーゲル部,体育系,,,公認,titech_web,https://x.com/titech_wv,,,https://scitokyowv.notion.site/,,ok(2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no_content
東京科学大学,渓友会,体育系,,,公認,titech_web,,,,https://fes.isct-se-students.jp/flyer,,ok(1),GSE,,,,DM/LINE,,,,true,,体育館/グラウンド/教室/コート/部室,週2回,日,ガチ系/ゆるい/アットホーム/初心者歓迎,あり,自由参加,40人,,学部+院生,東大,,,可,体験参加後/見学歓迎/誰でも可,,,,行ってみたい！と考えたことがある人はぜひ新歓へ！  ### 映画研究部   No. F-003  紹介文を見る  私たちは、部室や講義室で映画鑑賞をメインにゆるく楽しく活動しているインカレサークルです！週2回の定期活動ではジャンルを問わずさ,学園祭/大会/合宿/演奏会,優勝/入賞/受賞/全国大会/メディア,,ボランティア,,,,,ok(18)
東京科学大学,サイクリング部,体育系,,,公認,titech_web,https://x.com/titech_touring,https://instagram.com/tmdu_cycling,,https://titech.info/circle/87,,ok(3),,,,,,,,,true,,体育館,不定期,月,,あり,,,,,,,,可,体験参加後,,,,春合宿(ツーリング)  4月 :   新歓イベント  5月 :   新入生入部　前期全体部会　荒川ラン(ツーリング)　全日本学生選手権(レーサー)  6月 :   スイカラン(ツーリング)　初登り(ツーリング)　個人ロード(レーサー)　関,大会/合宿,優勝/入賞,,,,,,,ok(10)
東京科学大学,ストリートダンスサークルH2O,体育系,,,公認,titech_web,https://x.com/titechh2o,https://instagram.com/titechh2o,,http://sigmasince1987.com/circle/h2o/,,ok(3),,,,,メール,,,,true,,スタジオ,毎週,日,初心者歓迎,あり,,,,学部+院生,,,可,可,体験参加後,,,,ュール:  4月 園遊会（東工大における新歓イベント）ピクニック   ジョイント（外語大Quattroと合同イベント）   夏 深夜イベント（バトル、ショーケースなど）   8月 Dive!!（H2O単独イベント）   9月 夏合宿   1,合宿/公演,,,,,,,http://sigmasince1987.com/wp-content/uploads/2020/05/h2o.jpg,ok(14)
東京科学大学,弓道部,体育系,,,公認,titech_web,,https://instagram.com/sciencetokyo_kyudo,,https://tokyotech-kyudo.com/,,ok(2),,,,,,,,,,本郷,,月8日,日,,,,,,,上智,,,,,,,,01/20260301-2/)  ## 新歓活動について  本年度の新歓活動については[X(旧Twitter)](https://x.com/tokyotech_kyudo?s=21&t=UjUw-ioHAlKHUog27ZB5wg)や[I,,,,,,,,,ok(5)
東京科学大学,剣道部,体育系,,,公認,titech_web,,,,https://www.tuat.ac.jp/outline/disclosure/circle/20220328_01.html,,ok(1),,,,,LINE,,,,false,,,,日,,,,,,,,,,,,,,,,,,,,,,,,ok(3)
東京科学大学,空手部,体育系,,,公認,titech_web,https://x.com/titech_karate,https://instagram.com/titech.sepaktakraw,,https://m-78.jp/z/cast/,,ok(3),,,,,,,,,false,,,月1日,日,,,,,,,,,,,,,,,,,,,,,,,https://m-78.jp/z/wp-content/uploads/2020/05/アクセスカードカブラギ.png; https://m-78.jp/z/wp-content/uploads/2020/05/メダル.jpg,ok(4)
東京科学大学,理工学系漕艇部,体育系,,,公認,titech_web,https://x.com/scitokyorowing,https://instagram.com/tokyotech_boat,,https://titech.info/circle/92,,ok(3),,,,,,,,,true,,,週５回,日,ガチ系,あり,,,,,,,,,体験参加後,,,,す！  ## 活動予定  4月 :   新歓イベント・五大学レガッタ  5月 :   全日本選手権  8月 :   花火大会  9月 :   インカレ(新入生のレースもあるかもしれません)  10月 :   新人戦  最終更新日: 2026,大会/合宿,入賞,,,,,,,ok(9)
東京科学大学,陸上競技部,体育系,,,公認,titech_web,https://x.com/25_titechtf,https://instagram.com/isct_tfclub26,,https://titech.info/circle/93,,ok(3),,,,,LINE,,,,true,,グラウンド,,日,,あり,,,,,,,,可,誰でも可,,,,,大会/合宿,入賞,,,,,,,ok(9)
東京科学大学,オリエンテーリング部,体育系,,,公認,titech_web,https://x.com/otc,https://instagram.com/scitokyo_olt,,https://fes.isct-se-students.jp/flyer,titech.karate@gmail.com,ok(4),GSE,,,,DM/LINE,,,,true,,体育館/グラウンド/教室/コート/部室,週2回,日,ガチ系/ゆるい/アットホーム/初心者歓迎,あり,自由参加,40人,,学部+院生,東大,,,可,体験参加後/見学歓迎/誰でも可,,,,行ってみたい！と考えたことがある人はぜひ新歓へ！  ### 映画研究部   No. F-003  紹介文を見る  私たちは、部室や講義室で映画鑑賞をメインにゆるく楽しく活動しているインカレサークルです！週2回の定期活動ではジャンルを問わずさ,学園祭/大会/合宿/演奏会,優勝/入賞/受賞/全国大会/メディア,,ボランティア,,,,,ok(18)
東京科学大学,競技スキー部,体育系,,,公認,titech_web,https://x.com/titechski1,https://instagram.com/titechski,,https://titech.info/circle/95,,ok(3),,,,,DM,,,,true,,,毎週,日,初心者歓迎,あり,,,,,東大,,,,誰でも可,,,,！ここまで読んでくれたそこのあなた、是非新歓練習に足を運んでみてください！！〈新歓練習日程〉毎週水曜日(13:00~17:00)毎週土曜日(9:00~12:00)・運動出来る格好で来てください！！（練習の後先輩がご飯に連れてってくれるかも！,大会/合宿,,,,,,,,ok(10)
東京科学大学,水泳部,体育系,,,公認,titech_web,https://x.com/titech_swim,https://instagram.com/titechswimteam,,https://titech.info/circle/96,,ok(3),,,,,,,,,true,,プール,週4回,水,,あり,,,,,,,,,体験参加後/見学歓迎,,,,,大会/合宿,,,,,,,,ok(7)
東京科学大学,体育会ヨット部,体育系,,,公認,titech_web,https://x.com/Scitokyoyacht26,https://instagram.com/scitokyo_sailing,,https://titech.info/circle/97,,ok(3),,,,,,,,,true,,,,月,初心者歓迎,あり,,,,,,,,,,,,,出られてすごく楽しい←1番大きな魅力‼︎新歓もたくさんやっているので、ぜひ来てください！初心者・経験者問わず大歓迎です♪  ## 活動予定  1月 :   スキー合宿  3月 :   春合宿  4月 :   試乗会  5月 :   春インカ,大会/合宿,全国大会,,,,,,,ok(7)
東京科学大学,山岳部,体育系,,,公認,titech_web,https://x.com/Sangaku_titech,https://instagram.com/tmduwandervogel,,https://titech.info/circle/94,,ok(3),,,,,,,,,,,,,日,初心者歓迎,あり,,,,,,,,可,体験参加後/誰でも可,,,,回程度  リンク  必要なもの :   新歓は運動着と運動靴だけでOK(地図読み体験会は手ぶらで大丈夫)！必要な道具はこちらで用意します！！  部費 :   1年目: 半期3000円 2年目以降: 5000円  タグ :   いつでも入会O,大会/合宿,入賞,,,,,,,ok(8)
東京科学大学,フィットネスサークルL-FiT,体育系,,,公認,titech_web,https://x.com/L_FiT_TokyoTech,https://instagram.com/l_fit_tokyotech,,https://titechlfit.wixsite.com/l-fit,,ok(3),,,,,,,,,,,,週に3回,月,初心者歓迎,,,,,,,,,,,,,,,,,,,,,,"https://static.wixstatic.com/media/9a2943_c724c57871f446f186e7523eb77e4542~mv2.png/v1/fill/w_221,h_92,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/9a2943_c724c57871f446f186e7523eb77e4542~mv2.png",ok(4)
東京科学大学,フェンシング部,体育系,,,公認,titech_web,,https://instagram.com/sciencetokyo_fencing,,https://titechfensers.at-ninja.jp/,,ok(2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no_content
東京科学大学,舞踏研究部,体育系,,,公認,titech_web,https://x.com/tokobuken,https://instagram.com/sciencetokyo_buken,,https://www.tohostage.com/moulinmusical_japan/cast.html,,ok(3),MC,,https://www.tiktok.com/@moulinmusicaljp,,,,,,false,早稲田,,月6日,日,,,,,,,早稲田,,,,,,,,,公演,優勝/入賞/受賞/メディア,,,,,,,ok(9)
東京科学大学,体操部,体育系,,,公認,titech_web,https://x.com/titech_gym,https://instagram.com/titechgym,,https://titech.info/circle/103,JBGC.ait@gmail.com,ok(4),,,,,,,,,,,体育館,毎週,毎週月,,あり,,8人,,,,,,,,,,,、みんなで遊びに行ったりもします。4月の新歓期間にはバク転講習会を行っています。先輩たちが補助してくれるので初めてでも全く問題ないです。初心者、経験者、二年生以上、どなたでも歓迎です。気になることがあれば、ぜひＳＮＳや実際の練習に、気軽に訪,大会/合宿,,,,,,,,ok(7)
東京科学大学,トライアスロン部,体育系,,,公認,titech_web,https://x.com/tokyotechtri,,,https://tokyotechtri.wixsite.com/home,,ok(2),,,,,,,,,,,部室,週7回,日,,あり,,,,学部+院生,,,,,体験参加後/見学歓迎,,,,,大会/合宿,全国大会,,,,,,"https://static.wixstatic.com/media/c19c76_376dc1d20bd348b99c4a732a1d6d7c81.png/v1/fill/w_54,h_31,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/c19c76_376dc1d20bd348b99c4a732a1d6d7c81.png",ok(9)
東京科学大学,ハンググライダー部,体育系,,,公認,titech_web,https://x.com/nokofc_hang,https://instagram.com/otc,,https://www.tuat.ac.jp/outline/disclosure/circle/20220411_01.html,titech.karate@gmail.com,ok(4),,,,,,,,,true,,,,,,,,,,,,,,,体験参加後/見学歓迎,,,,,大会,,,,,,,,ok(3)
東京科学大学,東京科学大学管弦楽団,文化系,,,公認,titech_web,https://x.com/titech_kangen,https://instagram.com/titech_kangen,,https://www.titech.ac.jp/public-relations/students/extracurricular/organizations/orchestra,,ok(3),Science Tokyo,,,,,,,,true,,部室,毎週,月,初心者歓迎,あり,,,,,,,,可,,,,,宿の年2回、志賀高原で行います。春合宿は新歓と5月末の定期演奏会に向けた集中練習の側面があります。夏合宿では、第一回から毎年参加している「志賀高原カレッジコンサート」に出演し、新入団員の初舞台となります。  工大祭での演奏やイベント企画、す,学園祭/合宿/演奏会,,,,,,,,ok(10)
東京科学大学,ロス・ガラチェロス,文化系,,,公認,titech_web,https://x.com/losguaraJr,https://instagram.com/los_guaracheros.official,,https://www.gakusei-walker.jp/s/51/club/detail/480/?srsltid=AfmBOoq2Iu_9iwKu-TfvoQWM4lXFMzFP7bnZxSepZ8kKxcfHck5pJlY3,,ok(3),,,,,,,,,true,早稲田/戸山,,毎日,金,,あり,,,,,明治/早稲田,,,,見学歓迎/誰でも可,,,,,大会/合宿,入賞,,,,,,,ok(9)
東京科学大学,ギター研究会,文化系,,,公認,titech_web,https://x.com/gitakenbushitsu,https://instagram.com/gitakenbushitsu,,https://tokyotechshinkan.wixsite.com/website/%E6%A6%82%E8%A6%81,,ok(3),Tutti,,,,DM/LINE,,,,true,早稲田,体育館/部室,週に2回,日,ゆるい/初心者歓迎,あり,自由参加,57人,,学部+院生,東大/早稲田,,,可,体験参加後/見学歓迎/誰でも可,,,,//lin.ee/3tJUplu>」から新歓公式ラインを追加して詳細情報をご覧ください！  ![DSC05305.JPG](https://static.wixstatic.com/media/421a90_4122c92e53c04050,学園祭/大会/合宿/演奏会,受賞/全国大会,,,,,,"https://static.wixstatic.com/media/421a90_4122c92e53c040508f68edec33e809a0~mv2.jpg/v1/fill/w_600,h_335,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/DSC05305_JPG.jpg; https://static.wixstatic.com/media/421a90_8c23c3bf00e44dd08a369418f9e7dcdb~mv2.png/v1/fill/w_666,h_375,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/FLAP%E5%86%8A%E5%AD%90%E7%94%A8%E5%86%99%E7%9C%9F.png; https://static.wixstatic.com/media/421a90_422b8764f18b4d06a8a8c67f50e477de~mv2.jpg/v1/fill/w_336,h_337,al_c,lg_1,q_80,enc_avif,quality_auto/421a90_422b8764f18b4d06a8a8c67f50e477de~mv2.jpg",ok(19)
東京科学大学,ロック研究会,文化系,,,公認,titech_web,https://x.com/Rockken_titech,https://instagram.com/tusrockken,,https://titech.info/circle/32,,ok(3),,,,,DM/メール,,,,true,,部室,月1回,月,アットホーム,あり,,,,,,,,可,,,,,3月 :   追いコン  4月 :   新歓ライブ  5月 :   入部会、親睦会（バーベキュー）  6月 :   顔見せライブ  8月 :   夏コン  9月 :   合宿  10月 :   工大祭ライブ  12月 :   クリスマスコン,合宿,,,,,,,,ok(10)
東京科学大学,モダンジャズ研究会,文化系,,,公認,titech_web,https://x.com/jazztit,https://instagram.com/tusjazz,,https://titech.info/circle/33,,ok(3),,,,,,,,,true,,,週1回,毎週金曜日,,あり,,,,,,,,可,見学歓迎,,,,:   春コンサート  ４月 :   新歓パーティー  最終更新日: 2023/3/19  [CONTACT US](https://forms.gle/ZtJGJfxKadJ6VuAa8)  Copyright 2021-2026 Ti,合宿/演奏会,,,,,,,,ok(8)
東京科学大学,混声合唱団コール・クライネス,文化系,,,公認,titech_web,https://x.com/mnt_ckovfs,https://instagram.com/chorkleines,,https://eplus.jp/sf/word/0000062852,,ok(3),Chor Kleines,,,,メール,,,,,,,,日,,,,,,,,,,,,,,,,公演,,,,,,,,ok(4)
東京科学大学,フォークソングサークル,文化系,,,公認,titech_web,https://x.com/folksong_FSC,https://instagram.com/fsc_folksong,,https://titech.info/circle/35,zinzi@ky-tec.co.jp,ok(4),,,,,DM,,,,false,,部室,月1回,月,,あり,,,,,,,,可,,,,,の好きな音楽を演奏する軽音サークルです。新歓ライブや入部受付は5月頃を予定しています。質問等はDMでいつでも受け付けてます。楽器に興味がある方、バンドをやりたい方をお待ちしています。  ## 活動予定  1月 :   冬コン  2月 :,合宿,,,,,,,,ok(9)
東京科学大学,美術部（大岡山）,文化系,,,公認,titech_web,https://x.com/titech_artclub,https://instagram.com/design_titech,,https://fes.isct-se-students.jp/flyer,titech.karate@gmail.com,ok(4),GSE,,,,DM/LINE,,,,true,,体育館/グラウンド/教室/コート/部室,週2回,日,ガチ系/ゆるい/アットホーム/初心者歓迎,あり,自由参加,40人,,学部+院生,東大,,,可,体験参加後/見学歓迎/誰でも可,,,,行ってみたい！と考えたことがある人はぜひ新歓へ！  ### 映画研究部   No. F-003  紹介文を見る  私たちは、部室や講義室で映画鑑賞をメインにゆるく楽しく活動しているインカレサークルです！週2回の定期活動ではジャンルを問わずさ,学園祭/大会/合宿/演奏会,優勝/入賞/受賞/全国大会/メディア,,ボランティア,,,,,ok(18)
東京科学大学,アニメーション研究会,文化系,,,公認,titech_web,https://x.com/titech_animeken,https://instagram.com/tokyotech_boat,,https://tokyotechshinkan.wixsite.com/website/%E6%A6%82%E8%A6%81,,ok(3),Tutti,,,,DM/LINE,,,,true,早稲田,体育館/部室,週に2回,日,ゆるい/初心者歓迎,あり,自由参加,57人,,学部+院生,東大/早稲田,,,可,体験参加後/見学歓迎/誰でも可,,,,//lin.ee/3tJUplu>」から新歓公式ラインを追加して詳細情報をご覧ください！  ![DSC05305.JPG](https://static.wixstatic.com/media/421a90_4122c92e53c04050,学園祭/大会/合宿/演奏会,受賞/全国大会,,,,,,"https://static.wixstatic.com/media/421a90_4122c92e53c040508f68edec33e809a0~mv2.jpg/v1/fill/w_600,h_335,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/DSC05305_JPG.jpg; https://static.wixstatic.com/media/421a90_8c23c3bf00e44dd08a369418f9e7dcdb~mv2.png/v1/fill/w_666,h_375,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/FLAP%E5%86%8A%E5%AD%90%E7%94%A8%E5%86%99%E7%9C%9F.png; https://static.wixstatic.com/media/421a90_422b8764f18b4d06a8a8c67f50e477de~mv2.jpg/v1/fill/w_336,h_337,al_c,lg_1,q_80,enc_avif,quality_auto/421a90_422b8764f18b4d06a8a8c67f50e477de~mv2.jpg",ok(19)
東京科学大学,SF研究会,文化系,,,公認,titech_web,https://x.com/otc,https://instagram.com/otc,,https://fes.isct-se-students.jp/flyer,titech.karate@gmail.com,ok(4),GSE,,,,DM/LINE,,,,true,,体育館/グラウンド/教室/コート/部室,週2回,日,ガチ系/ゆるい/アットホーム/初心者歓迎,あり,自由参加,40人,,学部+院生,東大,,,可,体験参加後/見学歓迎/誰でも可,,,,行ってみたい！と考えたことがある人はぜひ新歓へ！  ### 映画研究部   No. F-003  紹介文を見る  私たちは、部室や講義室で映画鑑賞をメインにゆるく楽しく活動しているインカレサークルです！週2回の定期活動ではジャンルを問わずさ,学園祭/大会/合宿/演奏会,優勝/入賞/受賞/全国大会/メディア,,ボランティア,,,,,ok(18)
東京科学大学,演劇研究部,文化系,,,公認,titech_web,https://x.com/otc,https://instagram.com/titech_engeki,,https://fes.isct-se-students.jp/flyer,titech.karate@gmail.com,ok(4),GSE,,,,DM/LINE,,,,true,,体育館/グラウンド/教室/コート/部室,週2回,日,ガチ系/ゆるい/アットホーム/初心者歓迎,あり,自由参加,40人,,学部+院生,東大,,,可,体験参加後/見学歓迎/誰でも可,,,,行ってみたい！と考えたことがある人はぜひ新歓へ！  ### 映画研究部   No. F-003  紹介文を見る  私たちは、部室や講義室で映画鑑賞をメインにゆるく楽しく活動しているインカレサークルです！週2回の定期活動ではジャンルを問わずさ,学園祭/大会/合宿/演奏会,優勝/入賞/受賞/全国大会/メディア,,ボランティア,,,,,ok(18)
東京科学大学,つばめ写真研究部,文化系,,,公認,titech_web,https://x.com/TsubamePhoto_ST,https://instagram.com/tsubamephoto_st,,https://tokyotechphoto.blog.fc2.com/,tokyotech.photo@gmail.com,ok(4),,,,,DM,,,,,三田,,月1回,月,,あり,,50人,,,,,,可,誰でも可,,,,"26年度 東京科学大学つばめ写真研究部】新歓案内](data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==)  ## [【2026年度 東京科学大",合宿,,,,,,,,ok(10)
東京科学大学,映画研究部,文化系,,,公認,titech_web,https://x.com/eiga_ken2026,https://instagram.com/movie_titech,,https://titech.info/circle/42,,ok(3),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no_content
東京科学大学,デザイン研究会,文化系,,,公認,titech_web,https://x.com/titechdesignlab,https://instagram.com/design_titech,,https://www.threads.com/@design_titech,,ok(3),,,,,DM,,,,,,,,日,アットホーム,,,,,,,,,可,,,,,,,,,,,,,,ok(4)
東京科学大学,英語研究部（ESS）,文化系,,,公認,titech_web,https://x.com/scitokyoess,,,https://www.ferris.ac.jp/life/union_club/15.html,tufsphoto@gmail.com,ok(3),,,,,,,,,true,早稲田,,,日,,,必須,,,,上智/明治/早稲田,,,,体験参加後,,,,,大会,,,ボランティア,,,,https://www.ferris.ac.jp/mt_img/life/union_club/ess.jpg,ok(9)
東京科学大学,漫画研究会,文化系,,,公認,titech_web,https://x.com/pman_titech,,,https://tokyotechshinkan.wixsite.com/website/%E6%A6%82%E8%A6%81,,ok(2),Tutti,,,,DM/LINE,,,,true,早稲田,体育館/部室,週に2回,日,ゆるい/初心者歓迎,あり,自由参加,57人,,学部+院生,東大/早稲田,,,可,体験参加後/見学歓迎/誰でも可,,,,//lin.ee/3tJUplu>」から新歓公式ラインを追加して詳細情報をご覧ください！  ![DSC05305.JPG](https://static.wixstatic.com/media/421a90_4122c92e53c04050,学園祭/大会/合宿/演奏会,受賞/全国大会,,,,,,"https://static.wixstatic.com/media/421a90_4122c92e53c040508f68edec33e809a0~mv2.jpg/v1/fill/w_600,h_335,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/DSC05305_JPG.jpg; https://static.wixstatic.com/media/421a90_8c23c3bf00e44dd08a369418f9e7dcdb~mv2.png/v1/fill/w_666,h_375,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/FLAP%E5%86%8A%E5%AD%90%E7%94%A8%E5%86%99%E7%9C%9F.png; https://static.wixstatic.com/media/421a90_422b8764f18b4d06a8a8c67f50e477de~mv2.jpg/v1/fill/w_336,h_337,al_c,lg_1,q_80,enc_avif,quality_auto/421a90_422b8764f18b4d06a8a8c67f50e477de~mv2.jpg",ok(19)
