university,name,code,number,circleguide_url,status,source,twitter,instagram,line,website,email,search_status,nickname,youtube,tiktok,facebook,contact_method,description,appeal,genre,is_intercollege,campus,location_detail,activity_frequency,activity_schedule,atmosphere,camp_info,attendance_policy,member_count,gender_ratio,grade_composition,other_universities,founded_year,allows_dual_membership,accepts_late_entry,entry_requirements,fee_entry,fee_annual,fee_other,shinkan_info,events,achievements,sponsorship_history,external_activities,alumni_careers,annual_budget,event_attendance,photo_urls,extract_status
上智大学,体育会アイスホッケー部,体育団体連合会,,,公認,sophia_web,https://x.com/icehockeysophia,https://instagram.com/sophiaicehockey_2026,,,,ok(2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no_website
上智大学,ソフィアカントリークラブ,未組織団体,,,公認,sophia_web,https://x.com/Sophia___CC,https://instagram.com/sophia___cc,,,,ok(2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no_website
上智大学,Sophia Squash Circle(SSC),未組織団体,,,公認,sophia_web,https://x.com/sophiasquash,https://instagram.com/sophiasquashcircle,,,,ok(2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no_website
上智大学,体育会ボクシング部,体育団体連合会,,,公認,sophia_web,https://x.com/sophia_boxing_,https://instagram.com/sophia.boxing.428,,,,ok(2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no_website
上智大学,体育会陸上競技部,体育団体連合会,,,公認,sophia_web,https://x.com/sophia_tf1950,https://instagram.com/sophia_tf1950,,,,ok(2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no_website
上智大学,Sophia E-sports Circle（SEC）,未組織団体,,,公認,sophia_web,https://x.com/sophiaesports,https://instagram.com/sophiaracing,,,,ok(2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no_website
上智大学,上智大学バーベルクラブ（SUBC）,未組織団体,,,公認,sophia_web,https://x.com/sophiabarbell,https://instagram.com/sophia_barbell,,,,ok(2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no_website
上智大学,SWIMATE,未組織団体,,,公認,sophia_web,https://x.com/Sophia_Swim,https://instagram.com/sophia_swim_circle,,,,ok(2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no_website
上智大学,Crew Sophia（Crew）,未組織団体,,,公認,sophia_web,,https://instagram.com/sophiejcrew,,,,ok(1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no_website
上智大学,体育会ワンダーフォーゲル部(SWV),体育団体連合会,,,公認,sophia_web,,https://instagram.com/sophia_wandervogel,,,,ok(1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no_website
上智大学,Sophia Adventure Club(SAC),未組織団体,,,公認,sophia_web,https://x.com/sophiaadventure,https://instagram.com/sophia_adventure_club,,,,ok(2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no_website
上智大学,体育会スキー部,体育団体連合会,,,公認,sophia_web,https://x.com/ARCADIA_SKI,https://instagram.com/sophia_ski_team,,,,ok(2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no_website
上智大学,体育会ソフトテニス部(女子),体育団体連合会,,,公認,sophia_web,,https://instagram.com/sophia_softtennis,,,,ok(1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no_website
上智大学,体育会ソフトテニス部(男子),体育団体連合会,,,公認,sophia_web,https://x.com/stac_sophia,https://instagram.com/sophia_softtennis,,,,ok(2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no_website
上智大学,美術研究会,文化団体連合会,,,公認,sophia_web,https://x.com/viken_sophia,https://instagram.com/sophia_artclub.official,,,,ok(2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no_website
上智大学,上智大学いらすと部,未組織団体,,,公認,sophia_web,https://x.com/sophiaillust,https://instagram.com/sdf15apr,,,,ok(2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no_website
上智大学,Sophia Tea Party (STEP),未組織団体,,,公認,sophia_web,https://x.com/sophiateaparty,https://instagram.com/tftsophia,,,,ok(2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no_website
上智大学,上智大学イルミネーションサークルイルミロード,未組織団体,,,公認,sophia_web,https://x.com/sophia_arioso,https://instagram.com/sophia_illumiroad,,,info.arioso@gmail.com,ok(3),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no_website
上智大学,Sophia Chess Circle (SCC ),未組織団体,,,公認,sophia_web,https://x.com/sophiachess,https://instagram.com/sophiachess_scc,,,,ok(2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no_website
上智大学,SophiaGameLab（SGL）,未組織団体,,,公認,sophia_web,https://x.com/teamsoma_sophia,,,,,ok(1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no_website
上智大学,Sophia Darts Circle(SDC),未組織団体,,,公認,sophia_web,,https://instagram.com/sdc.official2025,,,,ok(1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no_website
上智大学,茶道部,文化団体連合会,,,公認,sophia_web,https://x.com/sophia_sadou,https://instagram.com/sophia.teaceremony,,,,ok(2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no_website
上智大学,華道部,同好会愛好会連合,,,公認,sophia_web,https://x.com/SophiaKadou,https://instagram.com/sophiakadobu,,,,ok(2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no_website
上智大学,上智大学表千家茶道部,未組織団体,,,公認,sophia_web,https://x.com/sophia_sadou,https://instagram.com/omote_sado_sophia,,,,ok(2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no_website
上智大学,上智映画研究会,文化団体連合会,,,公認,sophia_web,https://x.com/sophia_pictures,https://instagram.com/sopic.official,,,eiken_sophia@yahoo.co.jp,ok(3),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no_website
上智大学,上智生の声プロジェクト,未組織団体,,,公認,sophia_web,https://x.com/sophia___voice,https://instagram.com/sophia._.voiceproject,,,,ok(2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no_website
上智大学,SOS団＠Sophia(SOS),未組織団体,,,公認,sophia_web,https://x.com/SOS_sophia,https://instagram.com/sos_._sophia,,,,ok(2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no_website
上智大学,岩盤浴サークル”sunrise”,未組織団体,,,公認,sophia_web,,https://instagram.com/sophia_sunrise_,,,,ok(1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no_website
上智大学,Hilfreich,未組織団体,,,公認,sophia_web,,,,,,ok(0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no_website
上智大学,上智大学体育団体連合会常任委員会,体育団体連合会,,,公認,sophia_web,,https://instagram.com/sophia.athlete,,,,ok(1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no_website
上智大学,ロシア語学科サークルДорога(ダローガ),未組織団体,,,公認,sophia_web,,https://instagram.com/sophia._.pycc,,,,ok(1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no_website
上智大学,SISEC,同好会愛好会連合,,,公認,sophia_web,https://x.com/sisec_official,https://instagram.com/sisec.sophia,,,,ok(2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no_website
上智大学,上智大学吹奏楽団（SMB）,音楽協議会,,,公認,sophia_web,https://x.com/smb_sophia,https://instagram.com/sophia_marching_band,,,,ok(2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no_website
上智大学,上智大学フォークソング愛好会,音楽協議会,,,公認,sophia_web,https://x.com/todaionkan2023,https://instagram.com/sophiafolksong,,,,ok(2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no_website
上智大学,上智大学軽音楽同好会,未組織団体,,,公認,sophia_web,https://x.com/keion_2024,https://instagram.com/sophia_k_on,,,,ok(2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no_website
上智大学,上智大学室内合奏団（SCO）,音楽協議会,,,公認,sophia_web,https://x.com/sophiachambero,https://instagram.com/_sco.official_,,,,ok(2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no_website
上智大学,SAfro FAmily,未組織団体,,,公認,sophia_web,https://x.com/safro_family,https://instagram.com/safro_family,,,,ok(2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no_website
上智大学,上智日本語ボランティア（SJV）,未組織団体,,,公認,sophia_web,,https://instagram.com/sophiajapanesevolunteer,,,,ok(1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no_website
上智大学,上智大学子ども食堂サークル「すきかって」(SUKICATE),未組織団体,,,公認,sophia_web,,https://instagram.com/sophia_sukicate,,,,ok(1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no_website
上智大学,ソフィアキリスト者学生会(SKGK),未組織団体,,,公認,sophia_web,,https://instagram.com/sophia_kgk,,,,ok(1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no_website
上智大学,Amici Historiae,未組織団体,,,公認,sophia_web,https://x.com/AmiciHistoriae,,,,,ok(1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no_website
上智大学,PRSAS,未組織団体,,,公認,sophia_web,https://x.com/PRSAS_sophia12,https://instagram.com/prsas_sophia12,,,,ok(2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no_website
上智大学,Sophia dialogue cafe,未組織団体,,,公認,sophia_web,https://x.com/notion_sophia,https://instagram.com/coffee_sophia,,,,ok(2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no_website
上智大学,言語学サークル φωνη (フォニ),未組織団体,,,公認,sophia_web,,https://instagram.com/sophia.nihongo,,,,ok(1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no_website
上智大学,学生団体Vari,未組織団体,,,公認,sophia_web,,https://instagram.com/popular,,,,ok(1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no_website
上智大学,Sophia Global Leader Project （SGLP）,未組織団体,,,公認,sophia_web,,https://instagram.com/sophia_global_leader,,,,ok(1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no_website
上智大学,SAFE (Sophia Association of Finance and Economics),未組織団体,,,公認,sophia_web,https://x.com/sophia_scs,https://instagram.com/svnfor311,,,,ok(2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no_website
上智大学,体育会弓道部,体育団体連合会,,,公認,sophia_web,https://x.com/kyuyukai_sophia,https://instagram.com/sophiakyudo2021,,https://sophiakyudo2020.wixsite.com/website,info.sophia.kyudo@gmail.com,ok(4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,err:Request timed out af
上智大学,体育会洋弓部,体育団体連合会,,,公認,sophia_web,https://x.com/sophiaarchery,https://instagram.com/sophiaarchery_official,,https://sophia-archeryclub.wixsite.com/aihposarchery53,,ok(3),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,err:Request timed out af
上智大学,弓友会,未組織団体,,,公認,sophia_web,https://x.com/kyuyukai_sophia,https://instagram.com/kyudo.sophia17official,,https://sophia-law4.hatenablog.com/entry/sophia_sports_club2,,ok(3),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,err:Request timed out af
上智大学,体育会バドミントン部,体育団体連合会,,,公認,sophia_web,https://x.com/sophiabadfresh,https://instagram.com/sophiabadminton,,https://linktr.ee/sophiabadminton,,ok(3),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,err:Request timed out af
上智大学,MINTバドミントン同好会（ミント）,未組織団体,,,公認,sophia_web,https://x.com/bad_mint,https://instagram.com/sophia_university_mint,,https://arlidj.com/portfolio/life-is-like-a-beautiful-melody/,,ok(3),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,err:Request timed out af
上智大学,Good on,未組織団体,,,公認,sophia_web,https://x.com/sophia_goodon,https://instagram.com/sophia_goodon,,https://jp.linkedin.com/in/anna-petek,,ok(3),Corner Inc.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok(1)
上智大学,体育会硬式野球部,体育団体連合会,,,公認,sophia_web,https://x.com/Sophia_bbc,https://instagram.com/sophiabbc,,https://linktr.ee/sophiabaseballclub,,ok(3),,,,,,,,,,,,,,,,,,,,上智,,,,,,,,r.com/Sophia_bbc)  [新歓 Instagram](http://instagram.com/sophiabbc_2023)  •[Report](https://linktr.ee/s/about/trust-center,,,,,,,,,ok(2)
上智大学,体育会準硬式野球部,体育団体連合会,,,公認,sophia_web,https://x.com/Sophia_bbc,https://instagram.com/sophia_junko,,https://linktr.ee/sophiabaseballclub,,ok(3),,,,,,,,,,,,,,,,,,,,上智,,,,,,,,r.com/Sophia_bbc)  [新歓 Instagram](http://instagram.com/sophiabbc_2023)  •[Report](https://linktr.ee/s/about/trust-center,,,,,,,,,ok(2)
上智大学,体育会女子野球部,体育団体連合会,,,公認,sophia_web,https://x.com/sophiamamues,https://instagram.com/sophia_womensbaseball,,https://linktr.ee/mamues.sophia,,ok(3),,,,,,,,,,,,,,,,,,,,上智,,,,,,,,,,,,,,,,,ok(1)
上智大学,軟式野球同好会ファイヤーバーズ（FB）,同好会愛好会連合,,,公認,sophia_web,https://x.com/SophiaFireBirds,https://instagram.com/sophiafirebirds,,http://maguro.2ch.sc/poverty/kako/o1601/,,ok(3),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no_content
上智大学,上智大学野球観戦サークルGrandSlam,未組織団体,,,公認,sophia_web,https://x.com/Sopia_baaeball,https://instagram.com/sophia_grandslam,,https://miraionlibrary.jp/HeadlinesNP/HeadlinesNP20200101-20200630.xlsx,,ok(3),w417.,,,,DM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok(2)
上智大学,体育会男子バスケットボール部,体育団体連合会,,,公認,sophia_web,https://x.com/sophiamensbbc,https://instagram.com/sophia.mbbc,,https://sophia-law4.hatenablog.com/entry/sophia_club%21_2,,ok(3),,,,,,,,,true,,体育館/グラウンド,週３回,日,初心者歓迎,あり,,,,,上智,,,,体験参加後/見学歓迎,,,,ルの話を教えてください！**   自分は新歓終了後も入るサークル、部活が決まっていませんでした。男子[ラクロス部](http://d.hatena.ne.jp/keyword/%A5%E9%A5%AF%A5%ED%A5%B9%C9%F4)に,大会/合宿,優勝,,,,,,,ok(11)
上智大学,Cagey Cagers (C2),未組織団体,,,公認,sophia_web,https://x.com/cageycagers2021,https://instagram.com/cageycagers2021,,https://twstalker.com/AirtonHurdle,,ok(3),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no_content
上智大学,体育会空手道部,体育団体連合会,,,公認,sophia_web,,,,https://campus-map.jp/kyoto/club/23,kagai@mail.admin.saga-u.ac.jp,ok(2),Twitter,,,,LINE,,,,false,,体育館,週3回,日,,あり,,,,,,,,可,体験参加後,,,,スケジュール  * ### 4月    新歓活動 * ### 5月    - * ### 6月    新歓コンパ、京都府居合道大会 * ### 7月    西日本学生居合道演武大会（前期西日） * ### 8月    夏合宿 * ### 9,大会/合宿,優勝/全国大会,,,,,,,ok(12)
上智大学,体育会剣道部,体育団体連合会,,,公認,sophia_web,https://x.com/sophia_kensoc,https://instagram.com/sophia_kendo,,https://sophiakendo.wixsite.com/sophiakendo,,ok(3),,,,,,,,,,,,,日,,あり,,,,,上智,,,,,,,,,合宿,,,,,,,"https://static.wixstatic.com/media/ccfca2_6e5b5701d85b4621848e9356a87c1379~mv2.jpg/v1/crop/x_0,y_10,w_1268,h_683/fill/w_486,h_262,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/2018%E5%B9%B4%E3%80%80%E5%A4%8F%E5%90%88%E5%AE%BF%E3%80%80%E9%9B%86%E5%90%88%E5%86%99%E7%9C%9F_edited.jpg",ok(5)
上智大学,体育会少林寺拳法部,体育団体連合会,,,公認,sophia_web,https://x.com/AthleteSophia,https://instagram.com/sophia_shorinji,,https://sasakura-jersey.com/team/sample/jyochidai-shorinji/,,ok(3),,,,,,,,,,駒場,,,水,,,,,,,上智,,,,,,,,,,,,,,,,https://sasakura-jersey.com/team/wp-content/uploads/2017/09/j-logo_300x80.png; https://sasakura-jersey.com/team/wp-content/uploads/2025/03/jyochidai-shorinji3-225x300.jpg)](https://sasakura-jersey.com/team/wp-content/uploads/2025/03/jyochidai-shorinji3.jpg; https://sasakura-jersey.com/team/wp-content/uploads/2025/03/jyochidai-shorinji4-300x225.jpg)](https://sasakura-jersey.com/team/wp-content/uploads/2025/03/jyochidai-shorinji4.jpg,ok(4)
上智大学,体育会柔道部,体育団体連合会,,,公認,sophia_web,https://x.com/judo_sophia,https://instagram.com/sophia_judo,,https://sophia-law4.hatenablog.com/entry/sophia_sports_club2,,ok(3),SRC,,,,DM/LINE,,,,true,,体育館/スタジオ,週に4回,日,アットホーム/初心者歓迎,あり,自由参加,,,,上智,,,,体験参加後,入会費500円,部費5000円,,います。世間を賑わせているコロナのお陰で新歓や説明会などがオンラインになってしまい、サークル選びにも迷っていると思います。  そんな時、とりあえず人数多めの大規模サークルに入っとけば安心だと思う人が多いかもしれません。しかし！人数が少なめだ,大会/合宿,,,ボランティア,,,,,ok(16)
上智大学,Sophia aiki-kai,未組織団体,,,公認,sophia_web,https://x.com/sophia_aiki,https://instagram.com/sophia_aiki_kai,,https://sophiaaiki.wixsite.com/sophia-aiki-kai,,ok(3),,,,,LINE,,,,true,,,,,,,,,,,上智,,,,見学歓迎,,,,,,,,,,,,"https://static.wixstatic.com/media/3b9dff_9dbd48e1e5a04c1397554c77d0fd503e~mv2.jpg/v1/fill/w_288,h_216,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/3b9dff_9dbd48e1e5a04c1397554c77d0fd503e~mv2.jpg; https://static.wixstatic.com/media/3b9dff_19e9604958c6417bafbde7f793834c78~mv2.png/v1/fill/w_77,h_77,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/twitter.png; https://static.wixstatic.com/media/3b9dff_a20d56edab114dcc8eed40a6490f9e41~mv2.png/v1/fill/w_80,h_77,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/line.png",ok(5)
上智大学,上智大学剣道同好会,未組織団体,,,公認,sophia_web,https://x.com/sophia_kensoc,https://instagram.com/sophia_kensoc,,https://sophia-kensoc-blog.jimdofree.com/,,ok(3),,,,,,,,,true,,,,金,初心者歓迎,,,,,,上智,,可,,体験参加後,,,,,,,,,,,,https://image.jimcdn.com/app/cms/image/transf/dimension=338x10000:format=png/path/sb598f18967876e5b/image/ib9d670e09785dfce/version/1643457155/image.png; https://image.jimcdn.com/app/cms/image/transf/dimension=614x10000:format=jpg/path/sb598f18967876e5b/image/if3ee6297d1bcc029/version/1643461014/image.jpg; https://image.jimcdn.com/app/cms/image/transf/dimension=212x10000:format=jpg/path/sb598f18967876e5b/image/i15c31c21f34ca059/version/1643456136/image.jpg,ok(7)
上智大学,躰道部,未組織団体,,,公認,sophia_web,,https://instagram.com/sdf15apr,,https://wel-bee.com/volunteer-2022/,,ok(2),,,,https://www.facebook.com/welbee.sophia,DM/メール,,,,false,,教室,月２回,日,アットホーム,,,,,,上智,,,可,体験参加後/誰でも可,,,,コロナ禍の中、サークル探しも難しいし新歓の機会も無くなったりなど、辛いこともあったかと思います。しかしその中でも何か新しいことを始めたい！自分のスキルを役に立てたい！と団体を探している皆さんは、それだけですごいです！アフリカにあまり興味,,メディア,,ボランティア,,,,https://wel-bee.com/wp-content/uploads/2021/12/ロゴ縮小.png; https://wel-bee.com/wp-content/uploads/2021/12/ロゴ縮小-2.png; https://wel-bee.com/wp-content/uploads/2022/04/ボランティアサークルまとめてみました。-1-884x600.png,ok(14)
上智大学,上智大学ソフィアチアリーダーズLOLLIPOPPERS,同好会愛好会連合,,,公認,sophia_web,https://x.com/lollipopperss,https://instagram.com/sophia_lollipoppers,,https://www.honolulufestival.com/ja/group/sophia-university-cheerleaders-lollipoppers/,,ok(3),,,,,,,,,false,,,,日,,,,,,,上智,,,,,,,,,,,,,,,,https://www.honolulufestival.com/wp-content/themes/hono2014/images/logo-title.png; https://www.honolulufestival.com/wp-content/themes/hono2014/images/icon-instagram.png; https://www.honolulufestival.com/wp-content/uploads/2025/02/2278e474fd6c686ead95a5679224f429.jpg,ok(4)
上智大学,体育会競技ダンス部,体育団体連合会,,,公認,sophia_web,https://x.com/sophiabrd,https://instagram.com/sophia.brd,,https://sophia-ballroomdance.jimdofree.com/sns/,,ok(3),,,,,DM,,,,,,,,日,,,,,,,上智,,,,,,,,ダンス部」  一番活発なアカウントです！新歓情報も流しています。DMも受け付けています。  **Instagram**   女子部員が大会の様子や部活での日常をつぶやくスピンオフアカウント！  sophia.brd でお探しください！  !,大会,,,,,,,https://image.jimcdn.com/app/cms/image/transf/dimension=1920x400:format=jpg/path/se68686fe994a18b9/image/idcb1d098011eb741/version/1557590506/image.jpg; https://image.jimcdn.com/app/cms/image/transf/dimension=1920x400:format=jpg/path/se68686fe994a18b9/image/idc3482b17ed22424/version/1557590506/image.jpg; https://image.jimcdn.com/app/cms/image/transf/dimension=400x1920:format=jpg:rotate=90/path/se68686fe994a18b9/image/i728922f6eb417fcb/version/1557590506/image.jpg,ok(6)
上智大学,ソフィアモダンダンサーズ,演劇協議会,,,公認,sophia_web,https://x.com/smd_modern2,https://instagram.com/sophiamoderndan,,https://sophia-modern-dancers.jimdofree.com/,,ok(3),YouTube,,,,DM/メール/LINE,,,,true,,,月7日,日,,,,,,,上智,,,,体験参加後/見学歓迎,,,,,公演,,,,,,,https://image.jimcdn.com/app/cms/image/transf/none/path/sf836fa437fbc9637/image/i3625383eca81db64/version/1764431634/image.png; https://image.jimcdn.com/app/cms/image/transf/none/path/sf836fa437fbc9637/image/i3f134d2b62a7f85d/version/1761052967/image.png; https://image.jimcdn.com/app/cms/image/transf/none/path/sf836fa437fbc9637/image/ic7f88dc6cba02d5f/version/1764430295/image.png,ok(9)
上智大学,G-Splash,未組織団体,,,公認,sophia_web,https://x.com/g_splash,https://instagram.com/gsplash_official,,http://sigmasince1987.com/circle/g-splash/,,ok(3),,,,,DM,,,,true,,体育館/スタジオ,,日,,あり,,,,,上智,,可,可,,,,,秋入部で入部フォームを送ってもらう   新歓方法: 映像作品の公開、大学での新歓活動など   新入生との連絡方法:インスタのDM、オープンチャット  ## 〈リンク先〉  Twitter: [@G\_Splash](https://twit,合宿/公演,優勝/準優勝,,,,,,http://sigmasince1987.com/wp-content/uploads/2020/04/G-splash-960x440.jpg; http://sigmasince1987.com/wp-content/uploads/2016/05/G-splash-1.jpg,ok(12)
上智大学,SPH mellmuse,未組織団体,,,公認,sophia_web,https://x.com/SPH48,https://instagram.com/sphmellmuse48,,https://www.mache.tv/talent/sakura2/,,ok(3),,,,,,,,,,,,,,,,,,,,上智,,,,,,,,,,優勝,,,,,,,ok(2)
