university,name,code,number,circleguide_url,status,source,twitter,instagram,line,website,email,search_status,nickname,youtube,tiktok,facebook,contact_method,description,appeal,genre,is_intercollege,campus,location_detail,activity_frequency,activity_schedule,atmosphere,camp_info,attendance_policy,member_count,gender_ratio,grade_composition,other_universities,founded_year,allows_dual_membership,accepts_late_entry,entry_requirements,fee_entry,fee_annual,fee_other,shinkan_info,events,achievements,sponsorship_history,external_activities,alumni_careers,annual_budget,event_attendance,photo_urls,extract_status
大阪大学,体育会,体育系,,,公認,osaka_web,https://x.com/oudc3000,https://instagram.com/ou_archery,,https://ou-orientation.com/search/180/,,ok(3),,,,,メール,,,,,,,毎週,毎週月曜12:30,,,,,,,,,,,,入会費2000円,年会費1000円,,,,,,,,,,,ok(5)
大阪大学,合気道部,体育系,,,公認,osaka_web,https://x.com/handaiaikidobu,https://instagram.com/handaiaikidobu,,https://meiji.2025.giving-campaign.jp/groups?id=8d9a36e4-ab4e-4c42-8269-d90ca2dce9f9,,ok(3),,,,,,,,,,,,,,,,,,,,明治,,,,,,,,,,,,,,,,https://d3dz0yrkzkfgn0.cloudfront.net/alternative_logomark_image_url/34b79f88-0628-4d7d-ad4f-e12237718505.jpg,ok(2)
大阪大学,剣道部,体育系,,,公認,osaka_web,https://x.com/handai_kendo,https://instagram.com/ou_kendo,,https://www.osaka-sandai.ac.jp/club_circle/club/63,,ok(3),,https://www.youtube.com/@OsakaSangyoUniversity,https://www.tiktok.com/@osaka_sangyo_university,,,,,,,,部室,,日,,あり,,,,,,,,,,,,,,大会/合宿,優勝/入賞,,,,,,https://www.osaka-sandai.ac.jp/images/common/main-logo.png; https://www.osaka-sandai.ac.jp/images/common/menu-sns-icon01.webp; https://www.osaka-sandai.ac.jp/images/common/menu-sns-icon02.webp,ok(8)
大阪大学,柔道部,体育系,,,公認,osaka_web,https://x.com/handaijudo,https://instagram.com/handai_judo,,https://www.ouhs.jp/facility/firstgymnasium1f02/,,ok(3),,,,https://www.facebook.com/ouhs.kouho,LINE,,,,,,体育館/グラウンド/コート/プール,,日,,,,,,,中央,,,,,,,,,,,,,,,,https://www.ouhs.jp/wp/wp-content/themes/ouhs_main/assets/img/h_sns_youtube.png; https://www.ouhs.jp/wp/wp-content/themes/ouhs_main/assets/img/h_sns_instagram.png; https://www.ouhs.jp/wp/wp-content/themes/ouhs_main/assets/img/h_sns_x.png,ok(6)
大阪大学,空手道部,体育系,,,公認,osaka_web,https://x.com/ou_karatedo,https://instagram.com/ou.karatedo,,https://oukkaratedo.jimdofree.com/,,ok(3),,,,,,,,,,,,,月,,,,,,,,,,,体験参加後/見学歓迎,,,,します！  ---  🤜2025年度  新歓PV🤛  ---  各アカウントへはこちらから！イベント情報などをお届けします。  体験や見学の申込・質問もお待ちしています♪  ［公式Twitter］  *[https://twitter.co,大会,優勝/準優勝,,,,,,https://image.jimcdn.com/app/cms/image/transf/dimension=113x10000:format=jpg/path/s340e2585dd2e6fd0/image/i15a23648e6fdf4ab/version/1623332666/image.jpg; https://image.jimcdn.com/app/cms/image/transf/none/path/s340e2585dd2e6fd0/image/i18de7292e8e17855/version/1767510826/image.jpg; https://image.jimcdn.com/app/cms/image/transf/none/path/s340e2585dd2e6fd0/image/i92e555c244950625/version/1767510829/image.jpg,ok(6)
大阪大学,弓道部,体育系,,,公認,osaka_web,https://x.com/HandaiJ_Archery,https://instagram.com/handaikyudo_shinkan2024,,http://handaikyudo.web.fc2.com/,,ok(3),,,,,,,,,,,,月7日,月,,,,,,,,,,,,,,,,,,,,,,,,ok(2)
大阪大学,卓球部,体育系,,,公認,osaka_web,https://x.com/Pinton_Handai,https://instagram.com/pinton_handai,,https://welcome.omu-zichikai.jp/tabletennis/,,ok(3),HP,,,,DM,,,,,,体育館,,日,ガチ系/初心者歓迎,あり,,,,,,,,可,体験参加後/見学歓迎,,部費：5000円,,| 関西学生卓球大会 杉本OB戦 確定新歓 | | 7月 | 都立大戦 テスト休み | | 8月 | 全日学予選 旧三商大戦 全国国公立大学卓球大会 | | 9月 | 秋リーグ 夏季休暇 | | 10月 | 在阪国公立大学卓球大会 | |,大会/合宿,,,,,,,https://welcome.omu-zichikai.jp/wp-content/uploads/2024/04/3dc510650c93121e1dd92548c5d5e72f.png; https://welcome.omu-zichikai.jp/wp-content/uploads/2024/03/e4fde1cb96c89d413fbe37c38919ee20.png; https://welcome.omu-zichikai.jp/wp-content/uploads/2024/03/image-1-29.jpg,ok(12)
大阪大学,バドミントン部,体育系,,,公認,osaka_web,https://x.com/handaisyoukai,https://instagram.com/dazs_badminton_ou,,https://badmintonzoo.jimdofree.com/,,ok(3),,,,,,,,,true,,体育館,,,ゆるい,あり,,,,,中央,,可,,,,,,,合宿,,,,,,,https://image.jimcdn.com/app/cms/image/transf/none/path/s291e0461970de6a3/image/i7a2cb9f9d69787d4/version/1568253980/image.png; https://image.jimcdn.com/app/cms/image/transf/none/path/s291e0461970de6a3/image/iffe99fbca96ba806/version/1583471241/image.jpg; https://image.jimcdn.com/app/cms/image/transf/none/path/s291e0461970de6a3/image/i9868f8657971b6e1/version/1583472000/image.jpg,ok(8)
大阪大学,フェンシング部,体育系,,,公認,osaka_web,https://x.com/handaisyoukai,https://instagram.com/osaka.u.fencing,,https://osakaufencing.wixsite.com/osaka-u-fencing/contact,osaka.u.fencing@gmail.com,ok(4),,,,,メール,,,,,,,,日,,,,,,,,,,,,,,,,,,,,,,,"https://static.wixstatic.com/media/5eeee2_5967078a552e413fba27abda19e723ac.png/v1/fill/w_1082,h_46,al_c,q_85,enc_avif,quality_auto/5eeee2_5967078a552e413fba27abda19e723ac.png; https://static.wixstatic.com/media/44eb1e29ffa34198aee01e8d4f305903.png/v1/fill/w_26,h_26,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/44eb1e29ffa34198aee01e8d4f305903.png; https://static.wixstatic.com/media/9c4b521dd2404cd5a05ed6115f3a0dc8.png/v1/fill/w_26,h_26,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/9c4b521dd2404cd5a05ed6115f3a0dc8.png",ok(3)
大阪大学,体操部,体育系,,,公認,osaka_web,https://x.com/gymougc,https://instagram.com/omu_gymnastics,,https://omu.2025.giving-campaign.jp/groups?id=86357940-f985-46ba-8ae2-2689dd3d3a67,,ok(3),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://d2pge145h4hrsw.cloudfront.net/omu.png; https://d2pge145h4hrsw.cloudfront.net/omu.png; https://d2pge145h4hrsw.cloudfront.net/omu.png,ok(1)
大阪大学,硬式庭球部,体育系,,,公認,osaka_web,https://x.com/outc_shinkan,https://instagram.com/outc_official_b,,https://outcofficial.wixsite.com/outc,,ok(3),,,,,,,,,,,コート,,,,,,,,,,,,,,,,,,,,,,,,,"https://static.wixstatic.com/media/01ab6619093f45388d66736ec22e5885.png/v1/fill/w_20,h_20,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/01ab6619093f45388d66736ec22e5885.png; https://static.wixstatic.com/media/81af6121f84c41a5b4391d7d37fce12a.png/v1/fill/w_20,h_20,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/81af6121f84c41a5b4391d7d37fce12a.png; https://static.wixstatic.com/media/a7bf05f977dc4a55ac45b1e7eaf67183.png/v1/fill/w_20,h_20,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/a7bf05f977dc4a55ac45b1e7eaf67183.png",ok(2)
大阪大学,ソフトテニス部,体育系,,,公認,osaka_web,https://x.com/ou_stt_official,https://instagram.com/ou_softtennis_shinkan2026,,https://linktr.ee/hus_shinkan2023,,ok(3),,,,,LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ugc.production.linktr.ee/98s8NcNRRyTKO1ihVOLg_DF8496A9-1D18-4E3C-9E00-E366AFA7549E.jpeg; https://ugc.production.linktr.ee/DPPbvRhMRDWQtE1SjNhV_924A665A-D124-4B32-9BA0-8D625B6E4052.jpeg; https://ugc.production.linktr.ee/JOYZlpu5SJKWMeaW0HXh_F47611D1-B36D-476C-BDAF-6DA818837E36.jpeg,ok(2)
大阪大学,陸上競技部,体育系,,,公認,osaka_web,https://x.com/osutandf,https://instagram.com/osutand_official,,https://www.osaka-sandai.ac.jp/club_circle/club/190,,ok(3),,https://www.youtube.com/@OsakaSangyoUniversity,https://www.tiktok.com/@osaka_sangyo_university,,,,,,true,,グラウンド/部室,,金,,あり,,,,,,,,,,,"部費：5,000円",,,大会/合宿,優勝/入賞,,,,,,https://www.osaka-sandai.ac.jp/images/common/main-logo.png; https://www.osaka-sandai.ac.jp/images/common/menu-sns-icon01.webp; https://www.osaka-sandai.ac.jp/images/common/menu-sns-icon02.webp,ok(10)
大阪大学,硬式野球部,体育系,,,公認,osaka_web,https://x.com/osaka_jbc,https://instagram.com/osaka_bbc_2026_,,https://osakabbc18.wixsite.com/baseball/%E8%A4%87%E8%A3%BD-%E9%83%A8%E5%93%A1%E7%B4%B9%E4%BB%8B,,ok(3),,,,,,,,,,,グラウンド,,日,,,,,,,明治,,,,,,,,,大会,,,,,,,"https://static.wixstatic.com/media/e34575_9c320abea7dc42b6acaad586cfad835a~mv2.jpg/v1/fill/w_100,h_100,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/%E3%82%A2%E3%82%A4%E3%82%B3%E3%83%B3_edited.jpg",ok(5)
大阪大学,準硬式野球部,体育系,,,公認,osaka_web,https://x.com/daisandaizyunko,https://instagram.com/osu_junko_baseball,,https://www.osaka-sandai.ac.jp/club_circle/club/88,,ok(3),,https://www.youtube.com/@OsakaSangyoUniversity,https://www.tiktok.com/@osaka_sangyo_university,,,,,,,,グラウンド/部室,毎週,日,,,,,,,,,,,,,,,,大会,,,,,,,https://www.osaka-sandai.ac.jp/images/common/main-logo.png; https://www.osaka-sandai.ac.jp/images/common/menu-sns-icon01.webp; https://www.osaka-sandai.ac.jp/images/common/menu-sns-icon02.webp,ok(7)
大阪大学,ラグビー部,体育系,,,公認,osaka_web,https://x.com/ocurfc2021,https://instagram.com/osakau_rugby,,https://autumn2023.osaka-u.giving-campaign.jp/participants?group=97362495-0365-4538-a4e6-8dfde34561b4,,ok(3),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok(0)
大阪大学,フィールドホッケー部,体育系,,,公認,osaka_web,https://x.com/oufh2020,https://instagram.com/handai_hockey,,https://www.jyukubaito.com/jyukubaito_blog/ocu_fieldhockey/,,ok(3),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no_content
大阪大学,水泳部,体育系,,,公認,osaka_web,https://x.com/handai_swim,https://instagram.com/osakauniv.swimteam,,https://linktr.ee/handaisuikyu,,ok(3),,,,,,,,,,,,,水,,,,,,,,,,,,,,,,,,,,,,,https://ugc.production.linktr.ee/7da93d1d-d56e-44ba-a64c-3436ea74498a_IMG-1304.jpeg; https://ugc.production.linktr.ee/2237939a-5c20-48a7-bb5f-9d5eb32a1057_072bfaf3-885c-4eca-bfd7-c1d16877678a-image.jpeg,ok(2)
大阪大学,ヨット部,体育系,,,公認,osaka_web,https://x.com/osakayacht1934,https://instagram.com/osaka_yacht_ms,,https://handaiyacht.jimdofree.com/,,ok(3),,,,,,,,,true,,,月7日,日,,,,,,,,,,,体験参加後,,,,"動をしているの？」といったご質問は[**新歓用のページ**](/新入生へ/ ""新入生へ"")にて詳しくお答えします!!  更にヨット部について興味を持ってくださっている方は、公式/新歓用[Instagram](https://www.inst",大会,受賞,,,,,,https://image.jimcdn.com/cdn-cgi/image/width=440%2Cheight=1024%2Cfit=contain%2Cformat=jpg%2C/app/cms/storage/image/path/s015777d935c07df1/image/i36155ebeaa3f6bc2/version/1770629101/image.jpg; https://image.jimcdn.com/app/cms/image/transf/dimension=460x1024:format=jpg/path/s015777d935c07df1/image/i5ce1874ba3dce80d/version/1765864374/image.jpg; https://image.jimcdn.com/app/cms/image/transf/dimension=440x1024:format=jpg/path/s015777d935c07df1/image/i93f7ea7d6c4f25f1/version/1765421606/image.jpg,ok(8)
大阪大学,漕艇部,体育系,,,公認,osaka_web,https://x.com/rowing_oumed_rn,https://instagram.com/osakaunivrow_sinkan21,,https://student-union.2025.giving-campaign.jp/groups?id=773c3cd0-ce1a-4ea8-bc6f-098770e951f9,,ok(3),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://d2pge145h4hrsw.cloudfront.net/student-union.png; https://d2pge145h4hrsw.cloudfront.net/student-union.png; https://d2pge145h4hrsw.cloudfront.net/student-union-white.png,ok(1)
大阪大学,航空部,体育系,,,公認,osaka_web,https://x.com/oitavc2025,https://instagram.com/oit_kouku50,,https://www.omu.ac.jp/campus-life/activities/list/glider/index.html,,ok(3),,,,,LINE,,,,,,,毎週,月,,あり,,,,,,,,,体験参加後,,,,搭乗という実際にグライダーにのってもらう新歓イベントも毎週末行う予定なので   興味のある方は航空部公式X（旧Twitter）、Instagram、LINEのオープンチャットまで！  ![84_koukuubu](/assets/thumb,合宿,,,,,,,,ok(7)
大阪大学,自動車部,体育系,,,公認,osaka_web,https://x.com/osuracingclub,https://instagram.com/osuracingclub,,https://www.osaka-sandai.ac.jp/club_circle/club/84,,ok(3),,https://www.youtube.com/@OsakaSangyoUniversity,https://www.tiktok.com/@osaka_sangyo_university,,,,,,,,部室,毎週,日,,,,,,,,,,,見学歓迎,,"部費：60,000円",,,,,,,,,,https://www.osaka-sandai.ac.jp/images/common/main-logo.png; https://www.osaka-sandai.ac.jp/images/common/menu-sns-icon01.webp; https://www.osaka-sandai.ac.jp/images/common/menu-sns-icon02.webp,ok(8)
大阪大学,ライフル射撃部,体育系,,,公認,osaka_web,https://x.com/handaisyoukai,,,https://oursc.main.jp/member.html,beamsetagaya@gmail.com,ok(3),index.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok(1)
大阪大学,山岳部,体育系,,,公認,osaka_web,https://x.com/ouwv_official,https://instagram.com/osu_sangakubu,,https://handai-climbing.jimdofree.com/%E3%83%96%E3%83%AD%E3%82%B0/,,ok(3),TNFC,,,,DM,,,,false,,体育館,月２日,土,アットホーム,あり,,7人,,,明治/中央,,,,体験参加後/見学歓迎,,,,2025年  土  ## [2025年　新歓登山](/2025/06/07/2025%E5%B9%B4-%E6%96%B0%E6%AD%93%E7%99%BB%E5%B1%B1/)  # 新歓登山　涸沢にて  [![](https://im,大会/合宿,優勝,,,,,,https://image.jimcdn.com/app/cms/image/transf/none/path/s6ea5bbeec977c29b/image/i6dfc98a37c24358c/version/1753526622/image.jpg; https://image.jimcdn.com/app/cms/image/transf/none/path/s6ea5bbeec977c29b/image/i82bffbcd8271979d/version/1753526622/image.jpg; https://image.jimcdn.com/app/cms/image/transf/none/path/s6ea5bbeec977c29b/image/i41bdcadfd84ea1e4/version/1753526622/image.jpg,ok(15)
大阪大学,スキー部,体育系,,,公認,osaka_web,https://x.com/jungfrauosaka,https://instagram.com/osaka.u.dent.ski,,https://hanndaidemoski.jimdofree.com/,,ok(3),,,,,メール,,,,,,,,日,,,,,,,,,,,見学歓迎,,,,,,,,,,,,https://u.jimcdn.com/cms/o/sfe497cd32835ef65/emotion/crop/header.jpg; https://image.jimcdn.com/app/cms/image/transf/dimension=2048x2048:format=jpg/path/sfe497cd32835ef65/image/if156034275a953a7/version/1620729583/image.jpg; https://image.jimcdn.com/app/cms/image/transf/none/path/sfe497cd32835ef65/image/i06cd65bc82ecd911/version/1620729583/image.jpg,ok(4)
大阪大学,ワンダーフォーゲル部,体育系,,,公認,osaka_web,https://x.com/ouwv_official,https://instagram.com/ouwv_official,,https://www.ouwv.net/,,ok(3),,,,,,,,,,,,,日,,あり,,,,,,,,,,,,,/09/29      [2025年度 新歓合宿](https://www.ouwv.net/?post_type=blog_post&post_id=2358) * 2025/09/24      [2025年度　初夏PW 琵琶湖キャンプ,合宿,,,,,,,,ok(4)
大阪大学,応援団,体育系,,,公認,osaka_web,https://x.com/oucp1962,https://instagram.com/handai_oh_endan,,https://www.oucp1962.com/about,,ok(3),,,,,LINE,,,,,,,,,,,,,,,,,,,,,,,,演奏会,,,,,,,"https://static.wixstatic.com/media/2e65c4_3942d4a7246943eca482016c03644d5c~mv2_d_5760_3840_s_4_2.jpg/v1/crop/x_257,y_276,w_5228,h_3317/fill/w_540,h_339,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/boat_tenp_.jpg; https://static.wixstatic.com/media/2e65c4_42af88f437d04c1cb7bde1dae3ee7019~mv2_d_2508_1672_s_2.jpg/v1/crop/x_459,y_287,w_1973,h_1274/fill/w_540,h_344,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/20180916173909.jpg; https://static.wixstatic.com/media/2e65c4_a49180100cbc4ce3a2bbac431083c102~mv2.jpg/v1/crop/x_0,y_86,w_678,h_444/fill/w_538,h_344,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/DvvyVYiVYAAVV0S.jpg",ok(3)
大阪大学,女子卓球部,体育系,,,公認,osaka_web,https://x.com/Handaiballgame,https://instagram.com/pinton_handai,,https://welcome.omu-zichikai.jp/tabletennis/,,ok(3),HP,,,,DM,,,,,,体育館,,日,ガチ系/初心者歓迎,あり,,,,,,,,可,体験参加後/見学歓迎,,部費：5000円,,| 関西学生卓球大会 杉本OB戦 確定新歓 | | 7月 | 都立大戦 テスト休み | | 8月 | 全日学予選 旧三商大戦 全国国公立大学卓球大会 | | 9月 | 秋リーグ 夏季休暇 | | 10月 | 在阪国公立大学卓球大会 | |,大会/合宿,,,,,,,https://welcome.omu-zichikai.jp/wp-content/uploads/2024/04/3dc510650c93121e1dd92548c5d5e72f.png; https://welcome.omu-zichikai.jp/wp-content/uploads/2024/03/e4fde1cb96c89d413fbe37c38919ee20.png; https://welcome.omu-zichikai.jp/wp-content/uploads/2024/03/image-1-29.jpg,ok(12)
大阪大学,女子バレーボール部,体育系,,,公認,osaka_web,https://x.com/osuvolleycircle,https://instagram.com/ou_volley,,https://www.ouhs.jp/ouhs-athletics/womensvolleyball/,,ok(3),,,,,LINE,,,,,,体育館,,日,,,,,,,,,,,,,,,,,,,,,,,https://www.ouhs.jp/ouhs-athletics/womensvolleyball/wp-content/uploads/sites/22/2026/02/w_volley_main01.jpg; https://www.ouhs.jp/ouhs-athletics/womensvolleyball/wp-content/uploads/sites/22/2026/02/w_volley_main02.jpg; https://www.ouhs.jp/ouhs-athletics/wp-content/themes/ouhs-athletics/assets/img/ttl_club_info.png,ok(4)
大阪大学,女子バドミントン部,体育系,,,公認,osaka_web,https://x.com/handaisyoukai,https://instagram.com/dazs21st.22nd.2026,,https://badmintonzoo.jimdofree.com/,,ok(3),,,,,,,,,true,,体育館,,,ゆるい,あり,,,,,中央,,可,,,,,,,合宿,,,,,,,https://image.jimcdn.com/app/cms/image/transf/none/path/s291e0461970de6a3/image/i7a2cb9f9d69787d4/version/1568253980/image.png; https://image.jimcdn.com/app/cms/image/transf/none/path/s291e0461970de6a3/image/iffe99fbca96ba806/version/1583471241/image.jpg; https://image.jimcdn.com/app/cms/image/transf/none/path/s291e0461970de6a3/image/i9868f8657971b6e1/version/1583472000/image.jpg,ok(8)
大阪大学,女子ソフトテニス部,体育系,,,公認,osaka_web,https://x.com/handaisyoukai,https://instagram.com/ou_softtennis_shinkan2026,,https://linktr.ee/hus_shinkan2023,,ok(3),,,,,LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ugc.production.linktr.ee/98s8NcNRRyTKO1ihVOLg_DF8496A9-1D18-4E3C-9E00-E366AFA7549E.jpeg; https://ugc.production.linktr.ee/DPPbvRhMRDWQtE1SjNhV_924A665A-D124-4B32-9BA0-8D625B6E4052.jpeg; https://ugc.production.linktr.ee/JOYZlpu5SJKWMeaW0HXh_F47611D1-B36D-476C-BDAF-6DA818837E36.jpeg,ok(2)
大阪大学,釣部,体育系,,,公認,osaka_web,https://x.com/OUFC_twit,https://instagram.com/handaitsuribu,,https://twstalker.com/OUFC_twit,,ok(3),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no_content
大阪大学,アーチェリー部,体育系,,,公認,osaka_web,https://x.com/osu_archery,https://instagram.com/ou_archery,,https://www.osaka-sandai.ac.jp/club_circle/club/19,,ok(3),,https://www.youtube.com/@OsakaSangyoUniversity,https://www.tiktok.com/@osaka_sangyo_university,,,,,,,,グラウンド/部室,,土曜日 9:30,初心者歓迎,,,,,,,,,,誰でも可,,,,,大会,,,,,,,https://www.osaka-sandai.ac.jp/images/common/main-logo.png; https://www.osaka-sandai.ac.jp/images/common/menu-sns-icon01.webp; https://www.osaka-sandai.ac.jp/images/common/menu-sns-icon02.webp,ok(8)
大阪大学,少林寺拳法部,体育系,,,公認,osaka_web,https://x.com/osuskp,https://instagram.com/handai_shorinji,,http://www.newvod.com/club_circle/club/90,,ok(3),,,,,,,,,,,部室,,月,,,,,,,,,,,,,,,,大会,,,,,,,,ok(3)
大阪大学,アメリカンフットボール部,体育系,,,公認,osaka_web,https://x.com/Go_Go_TRIDENTS,https://instagram.com/ou_tridents,,https://www.tridents.jp/,,ok(3),schedule.html,,,,,,,,,,,,日,,,,,,,,,,,,,,,,,,,,,,,,ok(2)
大阪大学,ゴルフ部,体育系,,,公認,osaka_web,https://x.com/handaigolf,https://instagram.com/handai_golfteam_2022,,https://www.osaka-sandai.ac.jp/club_circle/club/74,,ok(3),,https://www.youtube.com/@OsakaSangyoUniversity,https://www.tiktok.com/@osaka_sangyo_university,,,,,,,,グラウンド/部室,,日,,あり,,,,,,,,,,,,,,合宿,,,,,,,https://www.osaka-sandai.ac.jp/images/common/main-logo.png; https://www.osaka-sandai.ac.jp/images/common/menu-sns-icon01.webp; https://www.osaka-sandai.ac.jp/images/common/menu-sns-icon02.webp,ok(7)
大阪大学,サイクリング部,体育系,,,公認,osaka_web,https://x.com/ouccracer,https://instagram.com/ouccracer,,https://oucc.jp/main/,web.oucc@gmail.com,ok(4),,,,,メール,,,,,,部室,,,,あり,,,,,,,,,,,,,[PHOTO](photo/)  ## 新歓・入部に関する情報はこちら  [新歓Twitter](https://twitter.com/oucc_2022) [FAQ](faq/)  ## 更新情報  * 2021.04.23 [アルバム,合宿,,,,,,,,ok(5)
大阪大学,ボクシング部,体育系,,,公認,osaka_web,https://x.com/handai_boxing2,https://instagram.com/handai_boxing,,https://www.ouhs.jp/ouhs-athletics/boxing/introduction/,,ok(3),,,,https://www.facebook.com/ouhs.kouho,LINE,,,,,,体育館/グラウンド/教室/コート/プール,,日,,,,,,,中央,,,,,,,,,大会,優勝/準優勝,,,,,,https://www.ouhs.jp/ouhs-athletics/wp-content/themes/ouhs-athletics/assets/img/baloon01.png; https://www.ouhs.jp/ouhs-athletics/wp-content/themes/ouhs-athletics/assets/img/baloon02.png,ok(8)
大阪大学,アイスホッケー部,体育系,,,公認,osaka_web,https://x.com/icehockeyosakau,https://instagram.com/osakauniv.icehockey,,https://bukatsunomikata.co.jp/movie/index.php?sort=10,,ok(3),C,,,,DM,,,,true,,コート,,日,アットホーム,,,,,,,,,可,体験参加後/誰でも可,,,,ng)  Welcome news   新歓情報  ![](img/title_sp.png)  Welcome news   新歓情報  ## 新入生の皆さん 合格おめでとうござます！ 春から大学生になる新入生の皆さんと、これから部活への,,優勝/入賞,,,,,,,ok(10)
大阪大学,フィギュアスケート部,体育系,,,公認,osaka_web,https://x.com/daikei_figure,https://instagram.com/oufsc,,https://www.osaka-ue.ac.jp/campus/club/club01/iceskating_figure.html,,ok(3),C,,,,,,,,,,,毎週,日,アットホーム/初心者歓迎,あり,,,,,,,,,,,,,,大会/合宿,入賞/全国大会/メディア,,ボランティア,,,,,ok(8)
大阪大学,探検部,体育系,,,公認,osaka_web,https://x.com/OUEC_tankenbu,https://instagram.com/ouec_tanken,,https://www.omu.ac.jp/campus-life/activities/list/explore/index.html,osaka.univ.tanken@gmail.com,ok(4),,,,,,,,,,,,,月,,,,,,,,,,,,,,,,,,,,,,,,ok(1)
大阪大学,ソフトボール部,体育系,,,公認,osaka_web,https://x.com/handaisoft2021,https://instagram.com/bohemians2021,,https://osaka-univ-softball.jimdofree.com/blog/,,ok(3),Jr.,,,,DM/メール/LINE,,,,true,,グラウンド/教室/プール/部室,週4回,火曜日,ガチ系/ゆるい/初心者歓迎,あり,必須,5人,,学部+院生,慶應/中央/東大,,可,可,面接あり/体験参加後/見学歓迎/誰でも可,,,,"次はひろきです。      ぼちぼち新歓が始まりますが、新歓への意気込みを教えてください。 * **#2266**    **#24** (*土曜日, 07 3月 2026 09:29*)    お疲れ様です。岩間です。",大会/合宿/公演,優勝/準優勝/受賞/全国大会,,ボランティア,,,,https://u.jimcdn.com/cms/o/sa36cff9ea8bea0b4/emotion/crop/header.jpg,ok(20)
大阪大学,スキューバダイビング部,体育系,,,公認,osaka_web,https://x.com/oudc3000,https://instagram.com/oudc3000.,,http://www.ousu.jp/link.html,,ok(3),Instagram,,,,,,,,false,,グラウンド,,水,,,,,,,,,,,,,,,,大会,,,,,,,,ok(5)
