university,name,code,number,circleguide_url,status,source,twitter,instagram,line,website,email,search_status,nickname,youtube,tiktok,facebook,contact_method,description,appeal,genre,is_intercollege,campus,location_detail,activity_frequency,activity_schedule,atmosphere,camp_info,attendance_policy,member_count,gender_ratio,grade_composition,other_universities,founded_year,allows_dual_membership,accepts_late_entry,entry_requirements,fee_entry,fee_annual,fee_other,shinkan_info,events,achievements,sponsorship_history,external_activities,alumni_careers,annual_budget,event_attendance,photo_urls,extract_status
京都大学,相撲部,体育会,,,公認,kyoto_web,https://x.com/kyodai_sumo,https://instagram.com/kyodai_sumoclub,,https://osumo3.com/2019/02/02/%E4%BA%AC%E9%83%BD%E5%A4%A7%E5%AD%A6%E7%9B%B8%E6%92%B2%E9%83%A8%E7%AC%AC%EF%BC%92%E5%9B%9E/,,ok(3),,,,,,,,,,,,週４日,月・水・木・土,,,,,,,,,,,,,,,,大会,,,,,,,https://osumo3.com/wp-content/uploads/2017/09/3ac67d79148d274e5194d03572c36cfe.jpg; https://osumo3.com/wp-content/themes/nirvana/images/socials/YouTube.png; https://osumo3.com/wp-content/themes/nirvana/images/socials/Twitter.png,ok(4)
京都大学,射撃部,体育会,,,公認,kyoto_web,https://x.com/Kyodai_Syageki,https://instagram.com/ksu_shooting,,https://ksu-shooting.vercel.app/,,ok(3),,https://www.youtube.com/@ksu-shooting,,https://www.facebook.com/ksu.shooting,,,,,,,教室,,日,,,,,,,,,,,,,,,,大会,,,,,,,,ok(5)
京都大学,馬術部,体育会,,,公認,kyoto_web,https://x.com/kyodaibajutu,https://instagram.com/kyodaibajutu,,https://campus-map.jp/kyoto/club/121/,,ok(3),Twitter,,,,LINE,,,,false,,,週６回,日,,,,,,,,,,可,見学歓迎,,,,スケジュール  * ### 4月    新歓 * ### 5月    春学(大会) * ### 6月    新歓コンパ * ### 7月    夏学(大会) * ### 8月    総複(大会) * ### 9月    秋学(大会) * #,大会,全国大会,,,,,,https://campus-map.jp/kyoto/wp-content/uploads/2025/04/000_馬術部_01.jpg; https://campus-map.jp/kyoto/wp-content/uploads/2025/04/000_馬術部_01.jpg; https://campus-map.jp/kyoto/wp-content/uploads/2025/04/000_馬術部_05.jpg,ok(11)
京都大学,フェンシング部,体育会,,,公認,kyoto_web,https://x.com/welcomefencing,https://instagram.com/kyotouniv.fencing,,https://campus-map.jp/kyoto/club/70/,,ok(3),Twitter,,,,DM/LINE,,,,true,,体育館,週4回,日,,あり,,,,,東大,,,可,体験参加後,,,,グ戦 * ### 5月    リーグ戦・新歓合宿 * ### 6月    - * ### 7月    - * ### 8月    七大戦・国公立戦・双青戦（東大との試合） * ### 9月    関カレ、インカレ * ### 10月,合宿,,,,,,,https://campus-map.jp/kyoto/wp-content/uploads/2024/02/070_京大フェンシング部_01-1.jpg; https://campus-map.jp/kyoto/wp-content/uploads/2024/02/070_京大フェンシング部_03.jpg; https://campus-map.jp/kyoto/wp-content/uploads/2024/02/070_京大フェンシング部_02-1.jpg,ok(13)
京都大学,ボクシング部,体育会,,,公認,kyoto_web,https://x.com/KuBoxingTeam12,https://instagram.com/kyotouniv_boxing,,https://www.kyoto-gakuseisaiten.com/shinkan_group/4157,,ok(3),,,,https://www.facebook.com/tr,,,,,,,,,月,,,,,,,,,,,,,,,"8.jpg)  ## WEB版 春の合同新歓祭！  ### 団体情報  ### 京都大学体育会ボクシング部  ![](data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAE",,,,,,,,https://www.kyoto-gakuseisaiten.com/main_site/wp-content/themes/du_theme/images/header-logo_24.webp; https://www.kyoto-gakuseisaiten.com/main_site/wp-content/themes/du_theme/images/gnav01.png; https://www.kyoto-gakuseisaiten.com/main_site/wp-content/uploads/2020/02/01_about-us.jpg,ok(4)
京都大学,レスリング部,体育会,,,公認,kyoto_web,https://x.com/korenkan_t,https://instagram.com/kyoto_ritsumeikan_wrestling,,https://www.koho.metro.tokyo.lg.jp/2025/11/documents/202511.pdf,,ok(3),Deaflympics,,,,メール/LINE,,,,false,,体育館/教室,週3日,月,初心者歓迎,あり,,,,,中央/東大,,,,面接あり/体験参加後,,,,,大会/合宿/演奏会/公演,優勝/入賞/受賞,,ボランティア,,,,,ok(13)
京都大学,空手道部,体育会,,,公認,kyoto_web,https://x.com/KUkaratedo,https://instagram.com/kyodai_karatedo,,https://campus-map.jp/kyoto/club/78/,,ok(3),Twitter,,,,LINE,,,,false,,,週２回,日,ゆるい/初心者歓迎,あり,,,,,,,,可,,,,,なし | | 入会金 | 0円 | | 新歓日程 | SNSを参照 | | SNSリンク | [X（Twitter）](https://twitter.com/kyotomedkarate) [Instagram](https://inst,大会/合宿,,,,,,,https://campus-map.jp/kyoto/wp-content/uploads/2024/02/IMG_2092.jpg; https://campus-map.jp/kyoto/wp-content/uploads/2024/02/IMG_2093.jpg; https://campus-map.jp/kyoto/wp-content/uploads/2024/02/IMG_2092.jpg,ok(11)
京都大学,合気道部,体育会,,,公認,kyoto_web,https://x.com/takemusu2024,https://instagram.com/takemusu2026,,https://campus-map.jp/kyoto/club/28/,,ok(3),Twitter,,,,LINE,,,,true,,体育館,月9日,日,,あり,自由参加,,,,,,,可,体験参加後/見学歓迎,,,,てすぐや12月くらいに入った人もいます。新歓期が終わっても見学や体験OKなので、気軽にご連絡ください！  ### 稽古に必ず参加しなければならない日はありますか？  ![](https://campus-map.jp/kyoto/wp-co,合宿,,,,,,,https://campus-map.jp/kyoto/wp-content/uploads/2024/02/Polish_20230209_225844813.jpg; https://campus-map.jp/kyoto/wp-content/uploads/2024/02/Polish_20230209_225928942.jpg; https://campus-map.jp/kyoto/wp-content/uploads/2024/02/Polish_20230209_225844813.jpg,ok(13)
京都大学,少林寺拳法部,体育会,,,公認,kyoto_web,https://x.com/KUshorinji,,,http://teclabo.xsrv.jp/biraroad2020/?attachment_id=674,,ok(2),,,,,LINE,,,,,,体育館,,月,初心者歓迎,,,,,,,,,,,,,,,,,,,,,,http://teclabo.xsrv.jp/biraroad2020/wp-content/uploads/2020/03/名称未設定-3.jpg; http://teclabo.xsrv.jp/biraroad2020/wp-content/uploads/2020/03/pLX2InDW.jpg-large.jpeg; http://teclabo.xsrv.jp/biraroad2020/wp-content/uploads/2020/03/B5AHAofs.jpg-large.jpeg,ok(5)
京都大学,居合道部,体育会,,,公認,kyoto_web,https://x.com/ku_iaido,https://instagram.com/kuiai_kouhou,,https://campus-map.jp/kyoto/club/23/,,ok(3),Twitter,,,,LINE,,,,false,,体育館,週3回,日,,あり,,,,,,,,可,体験参加後,,,,スケジュール  * ### 4月    新歓活動 * ### 5月    - * ### 6月    新歓コンパ、京都府居合道大会 * ### 7月    西日本学生居合道演武大会（前期西日） * ### 8月    夏合宿 * ### 9,大会/合宿,優勝/全国大会,,,,,,,ok(12)
京都大学,日本拳法部,体育会,,,公認,kyoto_web,https://x.com/nichidainikken,,,https://www.kuas.ac.jp/en/assets/pdf/downloads/p-l/2024_clubactivitiesguide.pdf,,ok(2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no_content
京都大学,洋弓部,体育会,,,公認,kyoto_web,https://x.com/kwu49archery,https://instagram.com/kwu_yokyu,,https://campus-map.jp/kyoto/club/61/,,ok(3),Twitter,,,,DM/LINE,,,,false,,,週3回,日,,,必須,,,,,,,可,体験参加後/見学歓迎,,,,！少しでも興味のある方はぜひ、オンライン新歓や合練見学、体験入部にいらっしゃってください！初心者大歓迎です！  ## ぶっちゃけQ&A  ### このサークルでしか味わえない魅力は？  立派な弓道場でいつでも弓を引くことができます。また、弓,,,,,,,,https://campus-map.jp/kyoto/wp-content/uploads/2024/02/IMG_9154.jpg; https://campus-map.jp/kyoto/wp-content/uploads/2024/02/IMG_9154.jpg; https://campus-map.jp/kyoto/wp-content/uploads/2024/02/IMG_9153.jpg,ok(10)
京都大学,ヨット部,体育会,,,公認,kyoto_web,https://x.com/kuyc_,https://instagram.com/kuyc_home,,https://kuyc.cloud-line.com/,,ok(3),C,,,https://www.facebook.com/kyotosailing,,,,,,,,毎週,毎週土,,,,,,,,,,,,,,,ーナ　2016/7/10  ２０17年度新歓PV　ついに完成ッ！！！！   スマートフォンで見られない場合は、PCにてチェックをお願い致します！  ##### **京都大学体育会ヨット部公式ホームページ**  毎週土日祝　琵琶湖にて活動して,大会,,,,,,,,ok(6)
京都大学,端艇部,体育会,,,公認,kyoto_web,https://x.com/kurc_darkblue,https://instagram.com/kurc.rowing,,https://linktr.ee/kurc2021,,ok(3),,,,,,,,,,,,,,,,,,,,,,,,,,,,京都大学ボート部  ## 2021年度の新歓イベントは終了しました。 参加してくれた皆さん、ありがとうございました！  View on mobile  ## Explore other Linktrees  ![](https://asse,,,,,,,,,ok(1)
京都大学,カヌー部,体育会,,,公認,kyoto_web,https://x.com/kyotocanoe,https://instagram.com/kyotocanoe,,https://spportunity.com/shiga/team/740/,,ok(3),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no_content
京都大学,航空部,体育会,,,公認,kyoto_web,https://x.com/kugc,https://instagram.com/kugc02ed,,https://www.jsal.or.jp/page/club,,ok(3),JSAL,,,https://www.facebook.com/tuacmh24thcumulus,,,,,,早稲田,,,日,,,,,,,明治/立教/中央/法政/早稲田,,,,,,,,,,,,,,,,,ok(5)
京都大学,スキー部,体育会,,,公認,kyoto_web,https://x.com/Kyoto_Univ_Ski,https://instagram.com/snowpanther2024,,https://news.penmark.jp/circle/19964/,,ok(3),,,,,LINE,,,,,,,毎日,月,,あり,,,,,,,,,,,,,パンのことが知りたい！という人は是非是非新歓に来てみてください！ 下記にスノパンのSNSのリンクを記載するので参考にしてみてくださいね。みなさんのご入会お待ちしております！ Instagram：https://www.instagram.c,大会/合宿,全国大会/メディア,,,,,,https://news.penmark.jp/wp-content/uploads/2025/05/penmark-news-logo.png; https://news.penmark.jp/wp-content/uploads/2025/05/penmark-news-logo.png; https://news.penmark.jp/wp-content/uploads/2021/03/20210309201556_3037436c.jpeg,ok(8)
京都大学,スケート部,体育会,,,公認,kyoto_web,https://x.com/Kyodai_FigureSC,https://instagram.com/kyodai.skate,,https://kufsc.jimdofree.com/,,ok(3),,,,,,,,,,,,,日,,,,,,,,,,,,,,,0863/image.gif)  ## 新歓情報  2026年度新歓情報は近日公開予定です。  ## ホーム  京都大学体育会フィギュアスケート部のホームページです。  OB会ホームページは[こちら](https://kfsc-ob.sak,大会,,,,,,,,ok(3)
京都大学,自転車競技部,体育会,,,公認,kyoto_web,https://x.com/kucrt2026,https://instagram.com/kyotouniv.cyclingclub,,https://kucrt.parallel.jp/,,ok(3),,,,https://www.facebook.com/share,DM,,,,,,,,日,,,,,,,,,,,,,,,/IMG_8514.jpg)  ## [新歓情報/選手・マネージャー募集](https://kucrt.parallel.jp/wanted/)  ## 春の試乗会・新歓 開催予定！  ![](//kucrt.parallel.jp/wp/,,,,,,,,,ok(4)
京都大学,山岳部,体育会,,,公認,kyoto_web,https://x.com/kualpine,https://instagram.com/kyoto_university_alpine_club,,https://www.kyoto-wu.ac.jp/student/club/club/spo_alpine.html,kuacjoin@gmail.com,ok(4),REC,https://www.youtube.com/channel/UCDoZ2Pccwwz7lxEKmZpdmWw,,https://www.facebook.com/wisteriaKWU,DM/メール/LINE,,,,,,,月１回,水,,,,,,,,,,,体験参加後,,,,,,メディア,,ボランティア,,,,,ok(9)
京都大学,自動車部,体育会,,,公認,kyoto_web,https://x.com/rmckuac,https://instagram.com/rmckuac.1951,,https://highschool.sukifull.jp/future-college/kyoto-u/club/,,ok(3),ICU,,,,,,,,true,,,月5日,月,初心者歓迎,,,,,,上智/中央/法政,,,,体験参加後,,,,リングに興味のある方は、ぜひ毎春行われる新歓体験会へお越しください。お待ちしています！  X：<https://twitter.com/KUBrushUP?s=20>   Instagram：<https://instagram.com/k,大会/発表会,優勝/準優勝/全国大会,,,,,,https://highschool.sukifull.jp/wp-content/uploads/2017/12/e6bd9e32d35ec2162378b43215d1feec.jpg; https://highschool.sukifull.jp/wp-content/uploads/2017/12/fdf31d52cd25478c57939d365efd3f9a.jpg; https://highschool.sukifull.jp/wp-content/uploads/2024/06/icu-logo.jpg,ok(11)
京都大学,ウェイトリフティング部,体育会,,,公認,kyoto_web,https://x.com/kuwlshinkan,https://instagram.com/kyotowl_joinus,,https://www.kuas.ac.jp/wp-content/uploads/2024/12/2024_frontierspirits.pdf,2022s044@kuas.ac.jp,ok(4),Division 1,,,,,,,,true,,体育館/グラウンド/教室/スタジオ/部室,月１回,月,ゆるい/アットホーム/初心者歓迎,あり,自由参加,10人,,,中央,,,可,体験参加後/見学歓迎/誰でも可,,,,／<earl\ 6chedule ڰা 新歓（新龍祭） $pr New members welcome (Shinryu Festival) ڱা 関西学生スポーツ射撃選手権 春季大会（春関） ・新入部員 歓迎会 Ma\ Kansai S,学園祭/大会/合宿,優勝/入賞/全国大会/メディア,,ボランティア/地域貢献,,,,,ok(16)
