university,name,code,number,circleguide_url,status,source,twitter,instagram,line,website,email,search_status,nickname,youtube,tiktok,facebook,contact_method,description,appeal,genre,is_intercollege,campus,location_detail,activity_frequency,activity_schedule,atmosphere,camp_info,attendance_policy,member_count,gender_ratio,grade_composition,other_universities,founded_year,allows_dual_membership,accepts_late_entry,entry_requirements,fee_entry,fee_annual,fee_other,shinkan_info,events,achievements,sponsorship_history,external_activities,alumni_careers,annual_budget,event_attendance,photo_urls,extract_status
一橋大学,体育会硬式庭球部（男子）,体育会,,,公認,hitotsubashi_web,https://x.com/hit__tennis,https://instagram.com/hit_tennis1894,,https://campus-map.jp/hit/club/46/,,ok(3),Twitter,,,,DM/LINE,,,,false,,コート/部室,月4日,日,アットホーム,あり,,,,,,,,可,体験参加後,,,,/img/playbtn.png)  「新歓WeeeeK」紹介動画は、LINE登録で視聴できます（一部サークルは不参加）。  ## 入会までの流れ・必要事項  InstagramやX(旧Twitter)のDMからLINEグループに参加してく,合宿,,,,,,,https://campus-map.jp/hit/wp-content/uploads/2024/02/IMG_2623.jpeg; https://campus-map.jp/hit/wp-content/uploads/2024/02/IMG_2623.jpeg; https://campus-map.jp/hit/wp-content/uploads/2024/02/IMG_2624.jpeg,ok(13)
一橋大学,体育会硬式庭球部（女子）,体育会,,,公認,hitotsubashi_web,https://x.com/hit_tennis_girl,https://instagram.com/hit_tennis_girls_,,https://campus-map.jp/hit/club/46/,,ok(3),Twitter,,,,DM/LINE,,,,false,,コート/部室,月4日,日,アットホーム,あり,,,,,,,,可,体験参加後,,,,/img/playbtn.png)  「新歓WeeeeK」紹介動画は、LINE登録で視聴できます（一部サークルは不参加）。  ## 入会までの流れ・必要事項  InstagramやX(旧Twitter)のDMからLINEグループに参加してく,合宿,,,,,,,https://campus-map.jp/hit/wp-content/uploads/2024/02/IMG_2623.jpeg; https://campus-map.jp/hit/wp-content/uploads/2024/02/IMG_2623.jpeg; https://campus-map.jp/hit/wp-content/uploads/2024/02/IMG_2624.jpeg,ok(13)
一橋大学,硬式野球部,体育会,,,公認,hitotsubashi_web,https://x.com/hit_baseball,https://instagram.com/hit.baseball,,https://hitotsubashi-bbc.com/wp-content/uploads/%E4%B8%80%E7%90%83%E9%80%9A%E4%BF%A1vol.159.pdf,,ok(3),,,,,,,,,,,グラウンド,,月,,あり,,,,,,,,,体験参加後/見学歓迎,,,,中でも硬式野球部の知名度を上げるため、 新歓活動もかねていくつかインス タグラム内で企画を実施しています。 7 月からは部員座談会企画と新入生紹介を行いました。 部員座談会企画は、 ポジション別にzoom でテレビ通話を行い、 いくつかの話,合宿,,,,,,,,ok(6)
一橋大学,体育会ゴルフ部,体育会,,,公認,hitotsubashi_web,https://x.com/churogerwoods,https://instagram.com/hitgolfclub,,https://1284golf.com/,,ok(3),,,,,,,,,,,,,日,初心者歓迎,あり,,,,,,,,可,,,,,,合宿,優勝,,,,,,https://1284golf.com/wp-content/uploads/2024/05/IMG_0940n.jpg; https://1284golf.com/wp-content/uploads/2024/11/秋合宿2024-150x150.jpg; https://1284golf.com/wp-content/uploads/2026/01/160534-769x1024.jpg,ok(7)
一橋大学,体育会サイクリング部,体育会,,,公認,hitotsubashi_web,https://x.com/hitucycle1,https://instagram.com/hit_chari,,https://campus-map.jp/hit/club/16443/,hitchari@gmail.com,ok(4),Twitter,,,,LINE,,,,true,,,週１回,毎週土曜 9:30,,あり,,,,,,,,可,体験参加後,,,,ads/2026/03/20260223新歓11.jpg)  |  |  | | --- | --- | | 活動場所 | 東京都や神奈川県の峠や湖、多摩川沿いなど！ | | 活動日 | 毎週土曜 9:30〜 | | 活動頻度 | 週１回の,大会/合宿,,,,,,,https://campus-map.jp/hit/wp-content/uploads/2026/03/20260223新歓11.jpg; https://campus-map.jp/hit/wp-content/uploads/2026/03/20260223新歓51.jpg; https://campus-map.jp/hit/wp-content/uploads/2026/03/20260223新歓41.jpg,ok(11)
一橋大学,ア式蹴球部,体育会,,,公認,hitotsubashi_web,https://x.com/handyman_saito,https://instagram.com/fcikkyo,,https://campus-map.jp/hit/club/82/,,ok(3),Twitter,,,,LINE,,,,false,,グラウンド,週6日,日,初心者歓迎,,,,,,,,,可,,,,,/img/playbtn.png)  「新歓WeeeeK」紹介動画は、LINE登録で視聴できます（一部サークルは不参加）。  ## 入会までの流れ・必要事項  ①インスタかLINEの新歓アカウントに連絡    ②活動に参加    ③入部の旨,大会,,,,,,,https://campus-map.jp/hit/wp-content/uploads/2024/02/082_一橋大学ア式蹴球部_01-1-scaled.jpg; https://campus-map.jp/hit/wp-content/uploads/2024/02/082_一橋大学ア式蹴球部_01-1-scaled.jpg; https://campus-map.jp/hit/wp-content/uploads/2024/02/082_一橋大学ア式蹴球部_02-scaled.jpg,ok(11)
一橋大学,一橋山岳部,体育会,,,公認,hitotsubashi_web,https://x.com/alpine_hit,https://instagram.com/hitotsubashi_alpine,,https://campus-map.jp/hit/club/81/,,ok(3),Twitter,,,,LINE,,,,false,,教室/部室,週に1回,日,,あり,,,,,,,,可,体験参加後,,,,スケジュール  * ### 4月    新歓山行/定期山行 * ### 5月    確定合宿/定期山行 * ### 6月    定期山行 * ### 7月    定期山行/夏合宿（短期） * ### 8月    夏合宿（長期） * ###,合宿,,,,,,,https://campus-map.jp/hit/wp-content/uploads/2024/02/081_一橋山岳部_01.jpg; https://campus-map.jp/hit/wp-content/uploads/2024/02/081_一橋山岳部_01.jpg; https://campus-map.jp/hit/wp-content/uploads/2024/02/081_一橋山岳部_04.jpg,ok(12)
一橋大学,柔道部,体育会,,,公認,hitotsubashi_web,https://x.com/hitjudo1899,https://instagram.com/hit_judo,,https://campus-map.jp/hit/club/32/,,ok(3),Twitter,https://youtube.com/channel/UClaxLMc5Y5fI_kzmknVW-iA,,,DM/LINE,,,,true,,,週5回,日,,あり,,,,,,,,可,体験参加後/見学歓迎,,,,スケジュール  * ### 4月    新歓 * ### 5月    新歓 * ### 6月    東京学生（団体戦） * ### 7月    - * ### 8月    有備館杯/夏オフ * ### 9月    遠征/東京学生（個人戦）,大会/合宿,,,,,,,https://campus-map.jp/hit/wp-content/uploads/2024/02/IMG_4536.jpg; https://campus-map.jp/hit/wp-content/uploads/2024/02/IMG_4565.jpg; https://campus-map.jp/hit/wp-content/uploads/2024/02/IMG_4536.jpg,ok(12)
一橋大学,準硬式野球部,体育会,,,公認,hitotsubashi_web,https://x.com/junkohitu,https://instagram.com/junko_hitu2025,,https://campus-map.jp/hit/club/89/,,ok(3),Twitter,,,,DM/LINE,,,,true,,グラウンド,週5回,日,,あり,,,,,,,可,可,見学歓迎,,,,/img/playbtn.png)  「新歓WeeeeK」紹介動画は、LINE登録で視聴できます（一部サークルは不参加）。  ## 入会までの流れ・必要事項  インスタやXのDMに連絡の上、まずは練習見学にお越しください！  |  |  |,大会/合宿,,,,,,,https://campus-map.jp/hit/wp-content/uploads/2024/02/089_硬式野球部_1枚目-1.jpg; https://campus-map.jp/hit/wp-content/uploads/2024/02/089_硬式野球部_10枚目-1.jpg; https://campus-map.jp/hit/wp-content/uploads/2024/02/089_硬式野球部_9枚目-1.jpg,ok(13)
一橋大学,少林寺拳法部,体育会,,,公認,hitotsubashi_web,https://x.com/hittsuda,https://instagram.com/hittsuda_shorinjikempo,,https://campus-map.jp/hit/club/108/,,ok(3),Twitter,,,,DM/LINE,,,,true,,,週3回,日,アットホーム/初心者歓迎,あり,,,,,東大,,,可,体験参加後/見学歓迎,,,,スケジュール  * ### 4月    新歓 * ### 5月    新歓遠足、大会 * ### 6月    KODAIRA祭で、演武発表 * ### 7月    大会 * ### 8月    夏合宿 * ### 9月    大会 * ##,大会/合宿,入賞/全国大会,,,,,,https://campus-map.jp/hit/wp-content/uploads/2024/02/IMG_5291.jpg; https://campus-map.jp/hit/wp-content/uploads/2024/02/IMG_5291.jpg; https://campus-map.jp/hit/wp-content/uploads/2024/02/IMG_0513.jpg,ok(14)
一橋大学,女子ラクロス部,体育会,,,公認,hitotsubashi_web,https://x.com/hit_g_lax,https://instagram.com/hitotsubashi_glax,,https://campus-map.jp/hit/club/74/,,ok(3),Twitter,,,,LINE,,,,false,,グラウンド,週5回,日,,あり,,1人,,,,,,可,,,,,スケジュール  * ### 4月    新歓期 * ### 5月    入部式、三商戦 * ### 6月    フレッシュマンキャンプ（各大学のラクロス部1年生が参加する合宿） * ### 7月    BBQ * ### 8月    リーグ,大会/合宿,,,,,,,https://campus-map.jp/hit/wp-content/uploads/2024/02/118C2B03-C9C2-45E8-8250-29E993B76069.jpeg; https://campus-map.jp/hit/wp-content/uploads/2024/02/118C2B03-C9C2-45E8-8250-29E993B76069.jpeg; https://campus-map.jp/hit/wp-content/uploads/2024/02/263435A5-10F2-417A-9A0D-53EA2011B418.jpeg,ok(12)
一橋大学,男子ラクロス部,体育会,,,公認,hitotsubashi_web,https://x.com/blog,https://instagram.com/serpentslax,,https://campus-map.jp/hit/club/79/,,ok(3),Twitter,https://youtube.com/@serpentskoho,,,DM/LINE,,,,false,,,週5回,日,,あり,,,,,,,,可,体験参加後/見学歓迎,,,,スケジュール  * ### 4月    新歓活動、春の最強決定戦 * ### 5月    フレッシュマンズキャンプ、商東戦 * ### 6月    - * ### 7月    - * ### 8月    リーグ戦、夏合宿 * ### 9月,大会/合宿,,,,,,,https://campus-map.jp/hit/wp-content/uploads/2024/02/079_男子ラクロス部_08.jpg; https://campus-map.jp/hit/wp-content/uploads/2024/02/079_男子ラクロス部_02.jpg; https://campus-map.jp/hit/wp-content/uploads/2024/02/079_男子ラクロス部_03.jpg,ok(12)
一橋大学,水泳部,体育会,,,公認,hitotsubashi_web,https://x.com/hit_swim2023,https://instagram.com/swimshinkan2022,,https://campus-map.jp/hit/club/17/,hit.tsuda.swim2023@gmail.com,ok(4),Twitter,,,,DM/LINE,,,,true,,プール,週3日,水,,あり,,,,,,,,可,見学歓迎,,,,/img/playbtn.png)  「新歓WeeeeK」紹介動画は、LINE登録で視聴できます（一部サークルは不参加）。  ## 入会までの流れ・必要事項  X、またはインスタのDMから担当者と連絡を取ってもらい、練習見学にお越しください,合宿,,,,,,,https://campus-map.jp/hit/wp-content/uploads/2024/02/image3.jpeg; https://campus-map.jp/hit/wp-content/uploads/2024/02/image0.jpeg; https://campus-map.jp/hit/wp-content/uploads/2024/02/image2.jpeg,ok(12)
一橋大学,体育会スキー部,体育会,,,公認,hitotsubashi_web,https://x.com/bosque47881022,https://instagram.com/hit_ski,,https://campus-map.jp/hit/club/47/,,ok(3),Twitter,,,,DM/LINE,,,,false,,グラウンド/教室,週3回,日,アットホーム/初心者歓迎,あり,,,,,東大,,,可,体験参加後/見学歓迎,,,,スケジュール  * ### 4月    新歓スキーツアー      通常練習 * ### 5月    通常練習      週末合宿 * ### 6月    初ジャン(スキージャンプの体験合宿)      通常練習 * ### 7月    O,大会/合宿,,,,,,,https://campus-map.jp/hit/wp-content/uploads/2024/02/047_スキー部_01-1.jpg; https://campus-map.jp/hit/wp-content/uploads/2024/02/047_スキー部_01-1.jpg; https://campus-map.jp/hit/wp-content/uploads/2024/02/047_スキー部_02-1.jpg,ok(14)
一橋大学,ソフトテニス部（男子）,体育会,,,公認,hitotsubashi_web,https://x.com/softtennis_hit,https://instagram.com/softtennis.hit,,https://ww.twstalker.com/softtennis_hit,,ok(3),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no_content
一橋大学,ソフトテニス部（女子）,体育会,,,公認,hitotsubashi_web,https://x.com/bashijo_soft,https://instagram.com/softtennis.hit,,https://campus-map.jp/hit/club/9/,,ok(3),Twitter,,,,LINE,,,,false,,コート,週3回,日,アットホーム,,,,,,,,,可,体験参加後,,,,スケジュール  * ### 4月    新歓 * ### 5月    春リーグ * ### 6月    新入生歓迎会 * ### 7月    納会 * ### 8月    夏オフ、三商対抗大会 * ### 9月    全国国公立大会 * #,大会,,,,,,,https://campus-map.jp/hit/wp-content/uploads/2024/02/IMG_3363.jpg; https://campus-map.jp/hit/wp-content/uploads/2024/02/IMG_3363.jpg; https://campus-map.jp/hit/wp-content/uploads/2024/02/IMG_3364.jpg,ok(12)
一橋大学,体育会卓球部,体育会,,,公認,hitotsubashi_web,https://x.com/httc_shinkan22,https://instagram.com/hit_u_tabletennis,,https://campus-map.jp/hit/club/27/,,ok(3),Twitter,,,,DM/メール/LINE,,,,false,,体育館,,日,,あり,必須,,,,,,,可,体験参加後,,,,/img/playbtn.png)  「新歓WeeeeK」紹介動画は、LINE登録で視聴できます（一部サークルは不参加）。  ## 入会までの流れ・必要事項  公式Instagram、公式X、一橋卓球部HPからDMやメールでご連絡していただ,大会/合宿,,,,,,,https://campus-map.jp/hit/wp-content/uploads/2024/02/9D5B327C-D426-40EB-9017-BDA2D577004B_0.jpg; https://campus-map.jp/hit/wp-content/uploads/2024/02/85E2629C-3905-4CB7-81E3-F0B933D0B5BA_0.jpg; https://campus-map.jp/hit/wp-content/uploads/2024/02/750DCEFE-8A66-4434-A4C0-A61C6E6B3C73_0.jpg,ok(12)
一橋大学,バスケットボール部,体育会,,,公認,hitotsubashi_web,https://x.com/rohninshinkan23,https://instagram.com/rohnin1284,,https://lit.link/hitbbredpenguins,,ok(3),,https://www.youtube.com/@hitbb,,,LINE,,,,,,,,日,,,,,,,,,,,体験参加後/見学歓迎,,,,.ee/hitbb2024) * ## 新歓情報2025    選手・スタッフ募集中！    練習見学・体験はSNSにて受け付けています。 * ## 新歓PV 2025    目標に向かって、日々練習に励む部員のリアルな様子を詰め込みました,,,,,,,,https://prd.resource-api.lit.link/images/creators/72578368-2839-47cb-bf7b-7ad34780e60c/77e81e88-dec6-4407-890c-e9de34ce09d0.png; https://prd.resource-api.lit.link/images/creators/72578368-2839-47cb-bf7b-7ad34780e60c/5da81719-8ef9-4092-bdef-d0e11f663ca3.png,ok(6)
一橋大学,体育会バドミントン部,体育会,,,公認,hitotsubashi_web,https://x.com/hit_u_bad,https://instagram.com/hitotsubashi_badminton,,https://jfn.josuikai.net/circle/sports/badminton/,,ok(3),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no_content
一橋大学,男子バレーボール部,体育会,,,公認,hitotsubashi_web,https://x.com/hvc_shinkan,https://instagram.com/hit_u_vbc,,https://hitvolley.hatenablog.com/entry/2024/03/18/122534,,ok(3),,,,,メール,,,,,,,毎日,日,アットホーム,,,,,,,,,,体験参加後/見学歓迎,,,,7%B3%D8)男子バレーボール部では、新歓期にブログを毎日更新しています！   少しでもバレー部に興味を持った方は、[Twitter](https://d.hatena.ne.jp/keyword/Twitter)(新X)のdm、[Ins,,,,,,,,,ok(6)
一橋大学,女子バレーボール部,体育会,,,公認,hitotsubashi_web,https://x.com/hit_volleygirls,https://instagram.com/hitotsubashi.girls.vbc_,,https://campus-map.jp/hit/club/66/,,ok(3),Twitter,https://youtube.com/@hit-volleygirls,,,DM/LINE,,,,false,,体育館,週3回,日,,あり,,,,,,,,可,見学歓迎,,,,/img/playbtn.png)  「新歓WeeeeK」紹介動画は、LINE登録で視聴できます（一部サークルは不参加）。  ## 入会までの流れ・必要事項  まずは1度練習見学に来ていただくことをおすすめしています。その際には見学希望日を,大会/合宿,,,,,,,https://campus-map.jp/hit/wp-content/uploads/2024/02/066_女子バレーボール部_01.jpg; https://campus-map.jp/hit/wp-content/uploads/2024/02/066_女子バレーボール部_05.jpg; https://campus-map.jp/hit/wp-content/uploads/2024/02/066_女子バレーボール部_04.jpg,ok(13)
一橋大学,体育会ハンドボール部,体育会,,,公認,hitotsubashi_web,https://x.com/hit_hand_2024,https://instagram.com/hit_handball,,https://campus-map.jp/hit/club/48/,,ok(3),Twitter,,,,LINE,,,,false,,体育館/コート,週4回,月、金、土,初心者歓迎,あり,,,,,,,,可,体験参加後/見学歓迎,,,,スケジュール  * ### 4月    新歓活動、春リーグ戦 * ### 5月    春リーグ戦 * ### 6月    春リーグ戦 * ### 7月    - * ### 8月    夏合宿 * ### 9月    秋リーグ戦 * ###,合宿,,,,,,,https://campus-map.jp/hit/wp-content/uploads/2024/02/48_一橋大学体育会ハンドボール部_01.jpg; https://campus-map.jp/hit/wp-content/uploads/2024/02/48_一橋大学体育会ハンドボール部_01.jpg; https://campus-map.jp/hit/wp-content/uploads/2024/02/48_一橋大学体育会ハンドボール部_02-1.jpg,ok(13)
一橋大学,端艇部,体育会,,,公認,hitotsubashi_web,https://x.com/HUBC_tsubuyaki,https://instagram.com/hubc_boat,,https://ameblo.jp/hubc2021/entry-12890830934.html,,ok(3),HUBC,,,,,,,,,,,,日,,あり,,54人,,,,,,,,,,,特に入学前にしておくべきだと思うことは、新歓期の情報集めです。  新歓期は色んな団体が新歓イベントを行っており、新入生同士の出会いが沢山あります。  一橋に行く知り合いがいない方などは、情報弱者になりがちなので(涙)、X(旧Twitter),合宿,,,,,,,https://stat.ameba.jp/user_images/20250321/20/hubc2021/22/79/j/o1080144015557068871.jpg?caw=800)](https://stat.ameba.jp/user_images/20250321/20/hubc2021/22/79/j/o1080144015557068871.jpg,ok(7)
一橋大学,ボクシング部,体育会,,,公認,hitotsubashi_web,https://x.com/hitoboxing,https://instagram.com/hitotsudaboxing,,https://campus-map.jp/hit/club/110/,,ok(3),Twitter,,,,DM/LINE,,,,true,,,週3回,日曜日,,あり,必須,,,,青学,,可,可,体験参加後,,,,/img/playbtn.png)  「新歓WeeeeK」紹介動画は、LINE登録で視聴できます（一部サークルは不参加）。  ## 入会までの流れ・必要事項  X(旧Twitter)、インスタのDMや公式LINE等で連絡していただき、体験な,大会/合宿,,,,,,,https://campus-map.jp/hit/wp-content/uploads/2024/02/IMG_3874-scaled.jpg; https://campus-map.jp/hit/wp-content/uploads/2024/02/元サイズ版（切り抜き対応可）SHN36413-scaled.jpg; https://campus-map.jp/hit/wp-content/uploads/2024/02/IMG_9586.jpg,ok(14)
一橋大学,体育会洋弓部,体育会,,,公認,hitotsubashi_web,https://x.com/1900hit_kyudo,https://instagram.com/hit.kyudo2024,,https://hit-archery1963.com/index/link,,ok(3),,,,,,,,,true,,,,水,,,,,,,,,,,,,,,,,,,,,,,,ok(2)
